window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2018-01-01_2018-12-31,z500,HRES,1 days,0,RMSE,114,49.87240801214798,49.222007693255506,50.65597425533425,49.587062313857174,2.770959971885127
2018-01-01_2018-12-31,z500,HRES,1 days,1,RMSE,230,49.01561080455056,48.46512198254212,49.65912024708643,48.76975037173612,2.688562989478699
2018-01-01_2018-12-31,z500,HRES,1 days,2,RMSE,198,50.273491870903676,49.52625564212417,51.007924995342385,50.057985411949616,3.1872083572816634
2018-01-01_2018-12-31,z500,HRES,1 days,3,RMSE,186,48.175165999852474,47.4586297075208,48.88927867355043,47.978610986313285,2.7837138897972573
2018-01-01_2018-12-31,z500,HRES,3 days,0,RMSE,110,144.05144199270032,140.07020325474767,149.00987790563104,139.77985243020052,15.601155676959568
2018-01-01_2018-12-31,z500,HRES,3 days,1,RMSE,230,147.7130930323438,144.96536005023933,151.2509635855687,145.32058384607382,14.539926471183934
2018-01-01_2018-12-31,z500,HRES,3 days,2,RMSE,198,148.45737752327827,144.40887521774306,152.07142006376634,146.29782232811345,16.304745837887243
2018-01-01_2018-12-31,z500,HRES,3 days,3,RMSE,186,142.88126186831965,139.80953986101562,146.37741402432036,141.7771803828186,15.073396565470892
2018-01-01_2018-12-31,z500,HRES,5 days,0,RMSE,106,314.1006119944577,300.3262356716154,331.76980018184184,300.45833918694825,46.749149153691626
2018-01-01_2018-12-31,z500,HRES,5 days,1,RMSE,230,322.510552115176,315.3751816406749,330.81711431928943,318.32406992827146,36.941574510854984
2018-01-01_2018-12-31,z500,HRES,5 days,2,RMSE,198,323.64549631395454,313.9544495943701,333.2402358181894,321.61191127806444,40.17258552218903
2018-01-01_2018-12-31,z500,HRES,5 days,3,RMSE,186,316.2614982919369,307.6337559944498,325.5094120101425,314.45657607776576,39.55708913170792
2018-01-01_2018-12-31,z500,HRES,7 days,0,RMSE,102,534.8597707535687,505.3826977077296,563.092044339558,524.3889568626673,82.76695765805188
2018-01-01_2018-12-31,z500,HRES,7 days,1,RMSE,230,533.268922532728,520.7343169566858,545.151767814043,531.1142135116975,58.17492245618365
2018-01-01_2018-12-31,z500,HRES,7 days,2,RMSE,198,545.7381494850825,532.0951809731758,561.2820014579783,547.7835546519844,65.22026215021563
2018-01-01_2018-12-31,z500,HRES,7 days,3,RMSE,186,532.4876020980582,519.6255274356691,547.2359306279391,533.6230671682148,65.09633023756932
2018-01-01_2018-12-31,z500,HRES,1 days,0,ACC,114,0.9990412756026289,0.9989862905824984,0.9990889443387893,0.999062552353406,0.00014588861130052438
2018-01-01_2018-12-31,z500,HRES,1 days,1,ACC,230,0.9990809996242478,0.999022898595865,0.9991464368155543,0.9991499393374332,0.00025459609818454605
2018-01-01_2018-12-31,z500,HRES,1 days,2,ACC,198,0.9988560314059076,0.9987603258923645,0.9989483704258922,0.998942577163753,0.0003100976857694183
2018-01-01_2018-12-31,z500,HRES,1 days,3,ACC,186,0.9983109274939597,0.9982005329650876,0.9984219628276336,0.9983358754002564,0.00037073596269221145
2018-01-01_2018-12-31,z500,HRES,3 days,0,ACC,110,0.9919444546370603,0.9913499204524687,0.9923828949040524,0.9921875400408393,0.0017644041160849494
