window,variable,model,lead,rmse_mean,acc_mean,mae_mean,bias_mean,n_valid_times
2020-01-01_2020-12-31,z500,HRES,1 days,47.10386585921476,0.9989887245466125,35.160213741447706,-3.9910276183532387,730
2020-01-01_2020-12-31,z500,HRES,3 days,136.63294131982525,0.9912250370776543,87.9179392178319,-5.654954346747616,726
2020-01-01_2020-12-31,z500,HRES,5 days,303.5478015183712,0.9558565530466601,181.3162230655239,-9.277829371471242,722
2020-01-01_2020-12-31,z500,HRES,7 days,518.4735907693731,0.8702477568069195,305.7183616965786,-12.776865402299284,718
2020-01-01_2020-12-31,z500,GraphCast,1 days,39.71724440157124,0.9992741935745683,29.091319313088636,-2.4783391451244077,730
2020-01-01_2020-12-31,z500,GraphCast,3 days,123.67437139529814,0.9928142734399247,77.27421880121909,-8.626848390731386,726
2020-01-01_2020-12-31,z500,GraphCast,5 days,272.13863793610676,0.9642689413326332,159.14272928863394,-18.93864414977208,722
2020-01-01_2020-12-31,z500,GraphCast,7 days,464.43393339350735,0.8940495291621002,269.4230964616889,-30.843578142017105,718
2020-01-01_2020-12-31,z500,NeuralGCM,1 days,37.8898196022885,0.9993394216704979,28.261391835597287,-6.068531246723796,730
2020-01-01_2020-12-31,z500,NeuralGCM,3 days,115.1298944828879,0.9937434475931642,71.32228457977456,-4.956258593607005,726
2020-01-01_2020-12-31,z500,NeuralGCM,5 days,264.7599176723214,0.9662743850634185,152.51109490481375,-2.671776505096118,722
2020-01-01_2020-12-31,z500,NeuralGCM,7 days,465.42044021153833,0.8947919073303396,267.80721688910717,-0.4597557912197276,718
2020-01-01_2020-12-31,t850,HRES,1 days,0.7297715862028962,0.9895472058640206,0.5103327585980917,0.003832749701248981,730
2020-01-01_2020-12-31,t850,HRES,3 days,1.1750084478021747,0.9727755553313878,0.8057291100922191,0.019533406564892816,726
2020-01-01_2020-12-31,t850,HRES,5 days,1.83335856901932,0.9328164541534022,1.2100451977058009,-0.00033823458193507774,722
2020-01-01_2020-12-31,t850,HRES,7 days,2.6401997916852626,0.8591279308209884,1.718198049101798,-0.031126750777836904,718
2020-01-01_2020-12-31,t850,GraphCast,1 days,0.5187530291849552,0.9947026583886647,0.36886202736334756,-0.013748532077375397,730
2020-01-01_2020-12-31,t850,GraphCast,3 days,0.9480798660735867,0.982041530650477,0.647607056912995,-0.023346069511617697,726
2020-01-01_2020-12-31,t850,GraphCast,5 days,1.5568551088996778,0.9505370960974143,1.0119551168102412,-0.07271449245705398,722
2020-01-01_2020-12-31,t850,GraphCast,7 days,2.3295515978115384,0.8875808302121663,1.4875999562386706,-0.12212638845908849,718
2020-01-01_2020-12-31,t850,NeuralGCM,1 days,0.5465280658885804,0.994131877846547,0.38923111690577095,-0.008018756293145857,730
