window,variable,model,lead,rmse_mean,acc_mean,mae_mean,bias_mean,n_valid_times
2021-03-01_2021-05-31,z500,HRES,1 days,46.91933611190447,0.9986272106389795,35.03544116215187,-5.13088275665666,182
2021-03-01_2021-05-31,z500,HRES,3 days,145.9648267410892,0.9864777874975976,92.07198574529403,-5.548272068658041,178
2021-03-01_2021-05-31,z500,HRES,5 days,333.22219492443725,0.927734144765997,194.17496802395712,-8.84761377072593,174
2021-03-01_2021-05-31,z500,HRES,7 days,567.778574180201,0.7892039868290005,331.3979464150816,-14.634078823220705,170
2021-03-01_2021-05-31,z500,GraphCast,1 days,,,,,0
2021-03-01_2021-05-31,z500,GraphCast,3 days,,,,,0
2021-03-01_2021-05-31,z500,GraphCast,5 days,,,,,0
2021-03-01_2021-05-31,z500,GraphCast,7 days,,,,,0
2021-03-01_2021-05-31,z500,NeuralGCM,1 days,,,,,0
2021-03-01_2021-05-31,z500,NeuralGCM,3 days,,,,,0
2021-03-01_2021-05-31,z500,NeuralGCM,5 days,,,,,0
2021-03-01_2021-05-31,z500,NeuralGCM,7 days,,,,,0
2021-03-01_2021-05-31,t850,HRES,1 days,0.7070470425368958,0.9849905627217046,0.49638602604075666,0.021040260538480446,182
2021-03-01_2021-05-31,t850,HRES,3 days,1.1869013117676175,0.9572030379524871,0.8048194141898609,0.053279235429297335,178
2021-03-01_2021-05-31,t850,HRES,5 days,1.928265194399574,0.8852660047015216,1.2507484682885717,0.04937622287522465,174
2021-03-01_2021-05-31,t850,HRES,7 days,2.8382032305361027,0.7489894593904086,1.8187453204388162,0.03060739609484459,170
2021-03-01_2021-05-31,t850,GraphCast,1 days,,,,,0
2021-03-01_2021-05-31,t850,GraphCast,3 days,,,,,0
2021-03-01_2021-05-31,t850,GraphCast,5 days,,,,,0
2021-03-01_2021-05-31,t850,GraphCast,7 days,,,,,0
2021-03-01_2021-05-31,t850,NeuralGCM,1 days,,,,,0
2021-03-01_2021-05-31,t850,NeuralGCM,3 days,,,,,0
2021-03-01_2021-05-31,t850,NeuralGCM,5 days,,,,,0
2021-03-01_2021-05-31,t850,NeuralGCM,7 days,,,,,0
2021-03-01_2021-05-31,u850,HRES,1 days,1.2850302782080338,0.9743594000308148,0.9481674173169224,0.05330609873877884,182
2021-03-01_2021-05-31,u850,HRES,3 days,2.3593808663534848,0.912697065080206,1.6527864187988488,0.048423554632344434,178
2021-03-01_2021-05-31,u850,HRES,5 days,3.7670834094443073,0.7752990302820948,2.565297730647834,0.025321481458988385,174
2021-03-01_2021-05-31,u850,HRES,7 days,5.174781542629044,0.579268432908701,3.54638802112015,-0.0018460407861166657,170
2021-03-01_2021-05-31,u850,GraphCast,1 days,,,,,0
2021-03-01_2021-05-31,u850,GraphCast,3 days,,,,,0
2021-03-01_2021-05-31,u850,GraphCast,5 days,,,,,0
2021-03-01_2021-05-31,u850,GraphCast,7 days,,,,,0
2021-03-01_2021-05-31,u850,NeuralGCM,1 days,,,,,0
2021-03-01_2021-05-31,u850,NeuralGCM,3 days,,,,,0
2021-03-01_2021-05-31,u850,NeuralGCM,5 days,,,,,0
2021-03-01_2021-05-31,u850,NeuralGCM,7 days,,,,,0
2021-03-01_2021-05-31,v850,HRES,1 days,1.3092164993886717,0.9712506932267589,0.9579863112956225,-0.017995598719205103,182
2021-03-01_2021-05-31,v850,HRES,3 days,2.3963640961454393,0.9022911748538068,1.63812679908277,0.0003478232749896421,178
2021-03-01_2021-05-31,v850,HRES,5 days,3.806866776756666,0.7511754500779074,2.5248195411659893,-0.003839862906393965,174
2021-03-01_2021-05-31,v850,HRES,7 days,5.246774121411898,0.5280717260824259,3.481369237240301,-0.013631684698607384,170
2021-03-01_2021-05-31,v850,GraphCast,1 days,,,,,0
2021-03-01_2021-05-31,v850,GraphCast,3 days,,,,,0
2021-03-01_2021-05-31,v850,GraphCast,5 days,,,,,0
2021-03-01_2021-05-31,v850,GraphCast,7 days,,,,,0
2021-03-01_2021-05-31,v850,NeuralGCM,1 days,,,,,0
2021-03-01_2021-05-31,v850,NeuralGCM,3 days,,,,,0
2021-03-01_2021-05-31,v850,NeuralGCM,5 days,,,,,0
2021-03-01_2021-05-31,v850,NeuralGCM,7 days,,,,,0
2021-03-01_2021-05-31,mslp,HRES,1 days,62.239886933367586,0.996097707777173,44.224303744511275,1.499372158208159,182
2021-03-01_2021-05-31,mslp,HRES,3 days,155.67860127357824,0.9753211384205163,98.43593138873331,1.3480518751149035,178
2021-03-01_2021-05-31,mslp,HRES,5 days,327.09273820246517,0.8895326917431291,193.55794579179815,1.4544602799686102,174
2021-03-01_2021-05-31,mslp,HRES,7 days,538.8201162996158,0.7038406162907368,318.84585400588264,0.6183099455876266,170
2021-03-01_2021-05-31,mslp,GraphCast,1 days,,,,,0
2021-03-01_2021-05-31,mslp,GraphCast,3 days,,,,,0
2021-03-01_2021-05-31,mslp,GraphCast,5 days,,,,,0
2021-03-01_2021-05-31,mslp,GraphCast,7 days,,,,,0
