window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2022-06-01_2022-08-31,z500,HRES,7 days,3,RMSE,71,516.0679899446634,489.64118629137863,537.4700307640092,516.8548351001004,66.77862504769215
2022-06-01_2022-08-31,z500,HRES,1 days,0,ACC,40,0.9978160351560993,0.9975926770520415,0.9979863157777048,0.9978484409483701,0.00034635387470229387
2022-06-01_2022-08-31,z500,HRES,1 days,1,ACC,40,0.9981303756846384,0.9979259524017193,0.9983213620089628,0.9980769696871479,0.00035222953639508174
2022-06-01_2022-08-31,z500,HRES,1 days,2,ACC,31,0.9986129852096071,0.9984853898432988,0.9987421306665798,0.9985888524735158,0.00019940483123651455
2022-06-01_2022-08-31,z500,HRES,1 days,3,ACC,71,0.9979717508040713,0.997854011880184,0.9980859731487383,0.997968623438759,0.0002991966836000365
2022-06-01_2022-08-31,z500,HRES,3 days,0,ACC,40,0.9810006948130731,0.978999755500525,0.9831354354046415,0.9814645579263231,0.004323307345343613
2022-06-01_2022-08-31,z500,HRES,3 days,1,ACC,40,0.9827508868879,0.9800268481468005,0.9848763924032371,0.983084696716832,0.004234712863200526
2022-06-01_2022-08-31,z500,HRES,3 days,2,ACC,27,0.988480328706204,0.9877897087515095,0.9893595020618579,0.9884399230677048,0.0016880875274202665
2022-06-01_2022-08-31,z500,HRES,3 days,3,ACC,71,0.9825727094705664,0.9813261215336104,0.9838201271546904,0.983219469899973,0.0034013169374818653
2022-06-01_2022-08-31,z500,HRES,5 days,0,ACC,40,0.9051983880356446,0.8935671931289013,0.9143587424789009,0.9100820771176208,0.022430514910597214
2022-06-01_2022-08-31,z500,HRES,5 days,1,ACC,40,0.9151881018069284,0.8991405566909642,0.9255971591379216,0.9151046030413867,0.0258746454517873
2022-06-01_2022-08-31,z500,HRES,5 days,2,ACC,23,0.9439239348230642,0.9364162061464187,0.9494033875739835,0.9483145481686469,0.014238077416760513
2022-06-01_2022-08-31,z500,HRES,5 days,3,ACC,71,0.9169552860762917,0.9092311312720849,0.9248563507131822,0.9201033190959623,0.02311244144281471
2022-06-01_2022-08-31,z500,HRES,7 days,0,ACC,40,0.7303467698490864,0.6999879144657949,0.7552066477919684,0.7520092318253928,0.06070541666817446
2022-06-01_2022-08-31,z500,HRES,7 days,1,ACC,40,0.7846096746732092,0.7532840716180127,0.8161816784442393,0.7833271959622642,0.058398984181694945
2022-06-01_2022-08-31,z500,HRES,7 days,2,ACC,19,0.8477229469294848,0.8228480313657615,0.8624469959422914,0.8518846900633307,0.028650221506370966
