window,variable,model,lead,wavenumber,spectral_retention,spectral_rmse
2019-09-01_2019-11-30,z500,HRES,3 days,2.5,0.9996129033029921,298810.8558472289
2019-09-01_2019-11-30,z500,HRES,3 days,3.5,0.9685924598205767,291356.2882955601
2019-09-01_2019-11-30,z500,HRES,3 days,4.5,0.9870034345026228,271981.62411938387
2019-09-01_2019-11-30,z500,HRES,3 days,5.5,0.9938526665617605,249363.5493353646
2019-09-01_2019-11-30,z500,HRES,3 days,6.5,0.9991944229153484,225721.99470071483
2019-09-01_2019-11-30,z500,HRES,3 days,7.5,0.9899834858375093,193455.49211578324
2019-09-01_2019-11-30,z500,HRES,3 days,8.5,0.9790946163276532,166842.68975483038
2019-09-01_2019-11-30,z500,HRES,3 days,9.5,0.9865767668232697,150197.23167077822
2019-09-01_2019-11-30,z500,HRES,3 days,10.5,0.9792748876211413,127552.14486793014
2019-09-01_2019-11-30,z500,HRES,3 days,11.5,0.9769885408164968,112950.25394630461
2019-09-01_2019-11-30,z500,HRES,3 days,12.5,0.9823064054851047,96706.08702934679
2019-09-01_2019-11-30,z500,HRES,3 days,13.5,0.9799628295738942,84408.845259154
2019-09-01_2019-11-30,z500,HRES,3 days,14.5,0.9857312746935238,75893.08685340812
2019-09-01_2019-11-30,z500,HRES,3 days,15.5,0.9864333558647682,68253.29177854142
2019-09-01_2019-11-30,z500,HRES,3 days,16.5,0.9865229995531599,61209.38621325266
2019-09-01_2019-11-30,z500,HRES,3 days,17.5,0.9851007579953672,54568.882009320565
2019-09-01_2019-11-30,z500,HRES,3 days,18.5,0.996565983847065,49728.55556653554
2019-09-01_2019-11-30,z500,HRES,3 days,19.5,1.0023927102181645,44408.2340760677
2019-09-01_2019-11-30,z500,HRES,3 days,20.5,0.9941595164069861,40887.41621212185
2019-09-01_2019-11-30,z500,HRES,3 days,21.5,0.9869171267594667,36438.39183416294
2019-09-01_2019-11-30,z500,HRES,3 days,22.5,0.9864865958361835,33703.35886074098
2019-09-01_2019-11-30,z500,HRES,3 days,23.5,0.98857514919154,31350.381679913324
2019-09-01_2019-11-30,z500,HRES,3 days,24.5,0.9937503255079224,28941.487396957
2019-09-01_2019-11-30,z500,HRES,3 days,25.5,0.9964502788811874,26392.38051370614
2019-09-01_2019-11-30,z500,HRES,3 days,26.5,0.9963309801876652,24176.696271881032
2019-09-01_2019-11-30,z500,HRES,3 days,27.5,1.0030846204252561,22609.456982086183
2019-09-01_2019-11-30,z500,HRES,3 days,28.5,1.0012881457953262,21094.363912835022
2019-09-01_2019-11-30,z500,HRES,3 days,29.5,1.001565110273831,19194.090338490343
2019-09-01_2019-11-30,z500,HRES,3 days,30.5,1.0045243181017172,18063.48890283218
2019-09-01_2019-11-30,z500,HRES,3 days,31.5,1.0070711518938804,16540.674361107252
2019-09-01_2019-11-30,z500,HRES,3 days,32.5,1.0097384003940166,15724.48955643199
2019-09-01_2019-11-30,z500,HRES,3 days,33.5,1.0044496936005909,14558.671979900675
2019-09-01_2019-11-30,z500,HRES,3 days,34.5,1.0019033583308719,13584.184129489904
2019-09-01_2019-11-30,z500,HRES,3 days,35.5,0.9972622042825571,13022.41576614197
2019-09-01_2019-11-30,z500,HRES,3 days,36.5,0.9987990685976266,11982.936920771655
2019-09-01_2019-11-30,z500,HRES,3 days,37.5,1.0047948353923313,11357.023655790532
2019-09-01_2019-11-30,z500,HRES,3 days,38.5,1.0067548150338523,10644.007064770634
2019-09-01_2019-11-30,z500,HRES,3 days,39.5,1.0044923348331534,10126.2013426276
2019-09-01_2019-11-30,z500,HRES,3 days,40.5,1.0016764276663583,9711.847233232904
2019-09-01_2019-11-30,z500,HRES,3 days,41.5,0.9980865114836066,8986.955543035874
2019-09-01_2019-11-30,z500,HRES,3 days,42.5,0.9994189468534473,8583.700294197695
2019-09-01_2019-11-30,z500,HRES,3 days,43.5,1.000991627570482,8064.65404222961
2019-09-01_2019-11-30,z500,HRES,3 days,44.5,1.0020851406859899,7820.354954441025
2019-09-01_2019-11-30,z500,HRES,3 days,45.5,1.0032081302931455,7470.898581722619
2019-09-01_2019-11-30,z500,HRES,3 days,46.5,1.0028381994086195,7049.717578374705
2019-09-01_2019-11-30,z500,HRES,3 days,47.5,1.001303339621067,6800.182238163964
2019-09-01_2019-11-30,z500,HRES,3 days,48.5,1.0012202247496789,6437.9007734550405
2019-09-01_2019-11-30,z500,HRES,3 days,49.5,1.0026481724612968,6222.822792161244
2019-09-01_2019-11-30,z500,HRES,3 days,50.5,1.0022787160245397,5869.574156291798
2019-09-01_2019-11-30,z500,HRES,3 days,51.5,1.002353747357768,5695.5561156961385
2019-09-01_2019-11-30,z500,HRES,3 days,52.5,1.002583083127438,5565.0820243228045
2019-09-01_2019-11-30,z500,HRES,3 days,53.5,1.002727497518073,5253.254038744463
2019-09-01_2019-11-30,z500,HRES,3 days,54.5,1.002930433452788,5204.088588593051
2019-09-01_2019-11-30,z500,HRES,3 days,55.5,1.0019141163578982,4863.395440586049
2019-09-01_2019-11-30,z500,HRES,3 days,56.5,1.0010879774413914,4809.1696855530445
2019-09-01_2019-11-30,z500,HRES,3 days,57.5,1.0003233445692097,4659.642139184756
2019-09-01_2019-11-30,z500,HRES,3 days,58.5,1.0000777679013608,4535.1020730784885
2019-09-01_2019-11-30,z500,HRES,3 days,59.5,1.0021237350661265,4436.431131308479
2019-09-01_2019-11-30,z500,HRES,3 days,60.5,1.0014793126674313,4253.102374474816
2019-09-01_2019-11-30,z500,HRES,3 days,61.5,1.15094729200167,2958.9195809724083
2019-09-01_2019-11-30,z500,HRES,3 days,62.5,1.180313075958601,2814.9197677073494
2019-09-01_2019-11-30,z500,HRES,3 days,63.5,1.1968400607443272,2741.891034673545
2019-09-01_2019-11-30,z500,HRES,3 days,64.5,1.1596614609209392,2678.111541304841
2019-09-01_2019-11-30,z500,HRES,3 days,65.5,1.1454124877200342,2547.241935656302
2019-09-01_2019-11-30,z500,HRES,3 days,66.5,1.1783295152040485,2516.558867157245
2019-09-01_2019-11-30,z500,HRES,3 days,67.5,1.1763748369203995,2402.3431775465683
2019-09-01_2019-11-30,z500,HRES,3 days,68.5,1.184617836463275,2338.79525987498
2019-09-01_2019-11-30,z500,HRES,3 days,69.5,1.1839248335688,2296.7935690569207
2019-09-01_2019-11-30,z500,HRES,3 days,70.5,1.2004140796313694,2168.4511101616486
2019-09-01_2019-11-30,z500,HRES,3 days,71.5,1.1784008693925245,2141.4305391787357
2019-09-01_2019-11-30,z500,HRES,3 days,72.5,1.1825241070376977,2081.495996119256
2019-09-01_2019-11-30,z500,HRES,3 days,73.5,1.1956572568633914,2020.2739995374432
2019-09-01_2019-11-30,z500,HRES,3 days,74.5,1.2075822533906015,1981.2382658521094
2019-09-01_2019-11-30,z500,HRES,3 days,75.5,1.1915207051954715,1895.8664260484313
2019-09-01_2019-11-30,z500,HRES,3 days,76.5,1.220358727508164,1864.9544055231718
2019-09-01_2019-11-30,z500,HRES,3 days,77.5,1.2114134938640906,1762.7117344141632
2019-09-01_2019-11-30,z500,HRES,3 days,78.5,1.218139743298046,1775.464735754626
2019-09-01_2019-11-30,z500,HRES,3 days,79.5,1.2500113675682658,1685.4317773920689
2019-09-01_2019-11-30,z500,HRES,3 days,80.5,1.2236381486536463,1657.2055470622522
2019-09-01_2019-11-30,z500,HRES,3 days,81.5,1.2229445585170644,1628.4339244346215
2019-09-01_2019-11-30,z500,HRES,3 days,82.5,1.228457640424081,1554.9827109502578
2019-09-01_2019-11-30,z500,HRES,3 days,83.5,1.216264919780806,1542.7500515238432
2019-09-01_2019-11-30,z500,HRES,3 days,84.5,1.2630351166340992,1481.2998182484894
2019-09-01_2019-11-30,z500,HRES,3 days,85.5,1.2527408969095493,1452.4322705966042
2019-09-01_2019-11-30,z500,HRES,3 days,86.5,1.2388270691118997,1428.2618674135947
2019-09-01_2019-11-30,z500,HRES,3 days,87.5,1.270158784676897,1367.9917776565471
2019-09-01_2019-11-30,z500,HRES,3 days,88.5,1.26574062952529,1354.6844199892034
2019-09-01_2019-11-30,z500,HRES,3 days,89.5,1.3134028893873062,1310.8861411489086
2019-09-01_2019-11-30,z500,HRES,3 days,90.5,1.2937403597551018,1279.3344007203495
2019-09-01_2019-11-30,z500,HRES,3 days,91.5,1.2706883605044683,1252.1936366991379
2019-09-01_2019-11-30,z500,HRES,3 days,92.5,1.3050973091981841,1211.9062424939168
2019-09-01_2019-11-30,z500,HRES,3 days,93.5,1.3042776722446485,1190.6119039155044
2019-09-01_2019-11-30,z500,HRES,3 days,94.5,1.3376185903404274,1162.8900483520638
2019-09-01_2019-11-30,z500,HRES,3 days,95.5,1.3349126067640076,1140.8977944439869
2019-09-01_2019-11-30,z500,HRES,3 days,96.5,1.343459659969863,1118.8412678047614
2019-09-01_2019-11-30,z500,HRES,3 days,97.5,1.3791846005150805,1089.3890432009316
2019-09-01_2019-11-30,z500,HRES,3 days,98.5,1.3546324360160582,1073.3929166953085
2019-09-01_2019-11-30,z500,HRES,3 days,99.5,1.3562141196597959,1045.387792467142
2019-09-01_2019-11-30,z500,HRES,3 days,100.5,1.372724165579149,1032.7506545271167
2019-09-01_2019-11-30,z500,HRES,3 days,101.5,1.3748598674517163,1002.3344179298388
2019-09-01_2019-11-30,z500,HRES,3 days,102.5,1.3935882380525009,983.0309664577486
2019-09-01_2019-11-30,z500,HRES,3 days,103.5,1.3920574132530157,967.6703467465436
2019-09-01_2019-11-30,z500,HRES,3 days,104.5,1.3864491260483247,939.3042367136975
2019-09-01_2019-11-30,z500,HRES,3 days,105.5,1.3979193774358414,927.2002501453327
2019-09-01_2019-11-30,z500,HRES,3 days,106.5,1.4174961423453873,908.6664739526575
2019-09-01_2019-11-30,z500,HRES,3 days,107.5,1.420697494141016,903.7833637629814
2019-09-01_2019-11-30,z500,HRES,3 days,108.5,1.4035573774032575,890.4625547248216
2019-09-01_2019-11-30,z500,HRES,3 days,109.5,1.4157703220237676,872.6240485918519
2019-09-01_2019-11-30,z500,HRES,3 days,110.5,1.41993580010179,859.5570811250757
2019-09-01_2019-11-30,z500,HRES,3 days,111.5,1.4286660342985478,857.6364156906519
2019-09-01_2019-11-30,z500,HRES,3 days,112.5,1.4294452808120426,840.5029282656741
2019-09-01_2019-11-30,z500,HRES,3 days,113.5,1.4646178769202816,837.1673778243381
2019-09-01_2019-11-30,z500,HRES,3 days,114.5,1.4902312961995516,817.2810144147156
2019-09-01_2019-11-30,z500,HRES,3 days,115.5,1.4575287725701305,815.2949041798045
2019-09-01_2019-11-30,z500,HRES,3 days,116.5,1.479769475535345,811.0686045217118
2019-09-01_2019-11-30,z500,HRES,3 days,117.5,1.4410469508882502,805.4506616165655
2019-09-01_2019-11-30,z500,HRES,3 days,118.5,1.4539922525826936,804.9739881494196
2019-09-01_2019-11-30,z500,HRES,3 days,119.5,1.4836958939017497,793.449543276556
2019-09-01_2019-11-30,z500,HRES,3 days,120.5,1.4571590617584316,797.3224537086589
2019-09-01_2019-11-30,z500,HRES,3 days,121.5,1.5458846867859912,719.6517634857244
2019-09-01_2019-11-30,z500,HRES,3 days,122.5,1.568190202883836,683.389403805599
2019-09-01_2019-11-30,z500,HRES,3 days,123.5,1.5897806899232383,648.0672716206948
2019-09-01_2019-11-30,z500,HRES,3 days,124.5,1.6192342906261235,629.2431327254702
2019-09-01_2019-11-30,z500,HRES,3 days,125.5,1.6367383606454016,603.9470591100867
2019-09-01_2019-11-30,z500,HRES,3 days,126.5,1.615699434015587,584.24171406075
2019-09-01_2019-11-30,z500,HRES,3 days,127.5,1.6355212087691111,559.2302841871915
2019-09-01_2019-11-30,z500,HRES,3 days,128.5,1.7008814702670283,547.5551516976616
2019-09-01_2019-11-30,z500,HRES,3 days,129.5,1.6853658278264696,543.4917398189701
2019-09-01_2019-11-30,z500,HRES,3 days,130.5,1.6364022748575016,538.0488341339934
2019-09-01_2019-11-30,z500,HRES,3 days,131.5,1.6650158033051945,524.4354177312961
2019-09-01_2019-11-30,z500,HRES,3 days,132.5,1.639439890705522,525.7506581045732
2019-09-01_2019-11-30,z500,HRES,3 days,133.5,1.7458657151090786,510.67109467857574
2019-09-01_2019-11-30,z500,HRES,3 days,134.5,1.635629429905645,447.8292464538454
2019-09-01_2019-11-30,z500,HRES,5 days,0.5,1.1220575041897358,0.0685778788606365
2019-09-01_2019-11-30,z500,HRES,5 days,1.5,0.9857517537429662,812605.6616898533
2019-09-01_2019-11-30,z500,HRES,5 days,2.5,0.996477106161498,756770.3509497885
2019-09-01_2019-11-30,z500,HRES,5 days,3.5,0.9247676967706532,759823.4049173507
2019-09-01_2019-11-30,z500,HRES,5 days,4.5,0.9757665938843263,690455.3629505323
2019-09-01_2019-11-30,z500,HRES,5 days,5.5,0.9743336713455409,622464.401931965
2019-09-01_2019-11-30,z500,HRES,5 days,6.5,0.9638328966975322,545976.4777381244
2019-09-01_2019-11-30,z500,HRES,5 days,7.5,0.9290712508927054,445847.5183610366
2019-09-01_2019-11-30,z500,HRES,5 days,8.5,0.9120749179410864,380019.5845011484
2019-09-01_2019-11-30,z500,HRES,5 days,9.5,0.9181889457655964,326850.4859926207
2019-09-01_2019-11-30,z500,HRES,5 days,10.5,0.9110376375553493,267043.5470515207
2019-09-01_2019-11-30,z500,HRES,5 days,11.5,0.8982399250800379,230930.40833681665
2019-09-01_2019-11-30,z500,HRES,5 days,12.5,0.9148341385114492,194615.0476028962
2019-09-01_2019-11-30,z500,HRES,5 days,13.5,0.9158073172596867,164161.6839204358
2019-09-01_2019-11-30,z500,HRES,5 days,14.5,0.9162796479573532,142665.1982064101
2019-09-01_2019-11-30,z500,HRES,5 days,15.5,0.8997421648230444,127188.90628382524
2019-09-01_2019-11-30,z500,HRES,5 days,16.5,0.9188215548962568,112031.30905461467
2019-09-01_2019-11-30,z500,HRES,5 days,17.5,0.9362456633002897,97345.94825161657
2019-09-01_2019-11-30,z500,HRES,5 days,18.5,0.9345574209833813,85663.09993130059
2019-09-01_2019-11-30,z500,HRES,5 days,19.5,0.9301399567470766,75448.31531586027
2019-09-01_2019-11-30,z500,HRES,5 days,20.5,0.9346872592622051,68208.77721943645
2019-09-01_2019-11-30,z500,HRES,5 days,21.5,0.929802128568095,60427.04328511658
2019-09-01_2019-11-30,z500,HRES,5 days,22.5,0.9211142130491661,55317.56248972747
2019-09-01_2019-11-30,z500,HRES,5 days,23.5,0.9183884264590016,50542.141682254325
2019-09-01_2019-11-30,z500,HRES,5 days,24.5,0.9249627577425569,45156.48733520911
2019-09-01_2019-11-30,z500,HRES,5 days,25.5,0.9255792108429417,40774.96934215918
2019-09-01_2019-11-30,z500,HRES,5 days,26.5,0.9243498897755645,37367.82010619682
2019-09-01_2019-11-30,z500,HRES,5 days,27.5,0.9313198031299188,34930.027558352594
2019-09-01_2019-11-30,z500,HRES,5 days,28.5,0.9283539314061782,32283.871512547114
2019-09-01_2019-11-30,z500,HRES,5 days,29.5,0.927785839769779,28893.58131563625
2019-09-01_2019-11-30,z500,HRES,5 days,30.5,0.9265157416749811,27216.26039913136
2019-09-01_2019-11-30,z500,HRES,5 days,31.5,0.9256483405387528,24739.657408879608
2019-09-01_2019-11-30,z500,HRES,5 days,32.5,0.9303102198476315,23669.506311946243
