tag,bucket,season,variable,lead_h,delta,pair,metric,favorable
MAM_2019,season,MAM,t850,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2019,season,MAM,t850,168.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2019,season,MAM,u850,24.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2019,season,MAM,u850,72.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2019,season,MAM,u850,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2019,season,MAM,u850,168.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2019,season,MAM,v850,24.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2019,season,MAM,v850,72.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2019,season,MAM,v850,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2019,season,MAM,v850,168.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2019,season,MAM,z500,24.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2019,season,MAM,z500,72.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2019,season,MAM,z500,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2019,season,MAM,z500,168.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2020,season,MAM,mslp,24.0,-14.121088622461976,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,mslp,72.0,-19.196500143733374,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,mslp,120.0,-32.47636210226676,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,mslp,168.0,-56.74964445600057,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,t850,24.0,-0.20655249394548725,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,t850,72.0,-0.2181998855548939,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,t850,120.0,-0.2656746870207636,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,t850,168.0,-0.30357181825050183,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,u850,24.0,-0.30232353116528743,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,u850,72.0,-0.4015171277956018,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,u850,120.0,-0.5460515324235793,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,u850,168.0,-0.6738733508542714,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,v850,24.0,-0.3002872644977277,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,v850,72.0,-0.3996973417559271,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,v850,120.0,-0.5211364884803018,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,v850,168.0,-0.6170941235802836,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,z500,24.0,-7.8856999715463445,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,z500,72.0,-14.37875447041904,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,z500,120.0,-31.75474863200884,GraphCast_minus_HRES,rmse_mean,True
MAM_2020,season,MAM,z500,168.0,-55.67160140503307,GraphCast_minus_HRES,rmse_mean,True
MAM_2021,season,MAM,mslp,24.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,mslp,72.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,mslp,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,mslp,168.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,t850,24.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,t850,72.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,t850,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,t850,168.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,u850,24.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,u850,72.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,u850,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,u850,168.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,v850,24.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,v850,72.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,v850,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,v850,168.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,z500,24.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,z500,72.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,z500,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2021,season,MAM,z500,168.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,mslp,24.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,mslp,72.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,mslp,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,mslp,168.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,t850,24.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,t850,72.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,t850,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,t850,168.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,u850,24.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,u850,72.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,u850,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,u850,168.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,v850,24.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,v850,72.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,v850,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,v850,168.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,z500,24.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,z500,72.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,z500,120.0,,GraphCast_minus_HRES,rmse_mean,False
MAM_2022,season,MAM,z500,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,mslp,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,mslp,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,mslp,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,mslp,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,t850,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,t850,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,t850,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,t850,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,u850,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,u850,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,u850,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,u850,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,v850,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,v850,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,v850,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,v850,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,z500,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,z500,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,z500,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2018,season,SON,z500,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2019,season,SON,mslp,24.0,-16.58911969751101,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,mslp,72.0,-19.927848468486587,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,mslp,120.0,-30.497660269993617,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,mslp,168.0,-46.766951353427714,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,t850,24.0,-0.2240215388549181,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,t850,72.0,-0.24142309717685417,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,t850,120.0,-0.298241309198392,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,t850,168.0,-0.40117095050646334,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,u850,24.0,-0.32936350001273773,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,u850,72.0,-0.45960762142454903,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,u850,120.0,-0.5463959767592383,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,u850,168.0,-0.6091958292881117,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,v850,24.0,-0.327569246262146,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,v850,72.0,-0.4401765232273416,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,v850,120.0,-0.5938924468154916,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,v850,168.0,-0.6904261786884778,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,z500,24.0,-9.504191650642852,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,z500,72.0,-15.242610181110408,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,z500,120.0,-33.27640680082823,GraphCast_minus_HRES,rmse_mean,True
SON_2019,season,SON,z500,168.0,-45.934139982118666,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,mslp,24.0,-12.8762810589283,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,mslp,72.0,-18.473212962766155,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,mslp,120.0,-36.21792634214103,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,mslp,168.0,-61.94974138218299,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,t850,24.0,-0.2046578382881502,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,t850,72.0,-0.21885588319305083,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,t850,120.0,-0.28170869571653423,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,t850,168.0,-0.32380804708696775,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,u850,24.0,-0.29154199466042674,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,u850,72.0,-0.3995983068619213,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,u850,120.0,-0.5614806594712438,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,u850,168.0,-0.7005239523712463,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,v850,24.0,-0.2922590466163413,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,v850,72.0,-0.3943138362387124,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,v850,120.0,-0.5807813279351435,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,v850,168.0,-0.6828192581619552,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,z500,24.0,-6.246280265122344,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,z500,72.0,-13.85838985547413,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,z500,120.0,-35.525576549734126,GraphCast_minus_HRES,rmse_mean,True
SON_2020,season,SON,z500,168.0,-60.82049902688942,GraphCast_minus_HRES,rmse_mean,True
SON_2021,season,SON,mslp,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,mslp,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,mslp,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,mslp,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,t850,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,t850,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,t850,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,t850,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,u850,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,u850,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,u850,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,u850,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,v850,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,v850,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,v850,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,v850,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,z500,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,z500,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,z500,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2021,season,SON,z500,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,mslp,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,mslp,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,mslp,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,mslp,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,t850,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,t850,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,t850,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,t850,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,u850,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,u850,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,u850,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,u850,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,v850,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,v850,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,v850,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,v850,168.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,z500,24.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,z500,72.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,z500,120.0,,GraphCast_minus_HRES,rmse_mean,False
SON_2022,season,SON,z500,168.0,,GraphCast_minus_HRES,rmse_mean,False
2018,year,ALL,mslp,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,mslp,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,mslp,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,mslp,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,t850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,t850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,t850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,t850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,u850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,u850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,u850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,u850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,v850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,v850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,v850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,v850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,z500,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,z500,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,z500,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2018,year,ALL,z500,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,mslp,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,mslp,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,mslp,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,mslp,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,t850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,t850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,t850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,t850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,u850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,u850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,u850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,u850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,v850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,v850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,v850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,v850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,z500,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,z500,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,z500,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2019,year,ALL,z500,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2020,year,ALL,mslp,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2020,year,ALL,mslp,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2020,year,ALL,mslp,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2020,year,ALL,mslp,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2020,year,ALL,t850,24.0,-0.1832435203143158,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,t850,72.0,-0.20450937721034457,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,t850,120.0,-0.24964961723083734,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,t850,168.0,-0.26638202699020797,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,u850,24.0,-0.2522204854563681,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,u850,72.0,-0.3661087314055418,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,u850,120.0,-0.4627675305209631,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,u850,168.0,-0.46272931179436405,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,v850,24.0,-0.2473886342052296,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,v850,72.0,-0.35435298612035293,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,v850,120.0,-0.4474591555190135,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,v850,168.0,-0.45479660364259633,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,z500,24.0,-9.21404625692626,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,z500,72.0,-21.503046836937344,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,z500,120.0,-38.787883846049795,NeuralGCM_minus_HRES,rmse_mean,True
2020,year,ALL,z500,168.0,-53.05315055783478,NeuralGCM_minus_HRES,rmse_mean,True
2021,year,ALL,mslp,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,mslp,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,mslp,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,mslp,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,t850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,t850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,t850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,t850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,u850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,u850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,u850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,u850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,v850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,v850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,v850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,v850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,z500,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,z500,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,z500,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2021,year,ALL,z500,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,mslp,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,mslp,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,mslp,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,mslp,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,t850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,t850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,t850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,t850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,u850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,u850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,u850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,u850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,v850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,v850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,v850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,v850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,z500,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,z500,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,z500,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
2022,year,ALL,z500,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,mslp,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,mslp,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,mslp,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,mslp,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,t850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,t850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,t850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,t850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,u850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,u850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,u850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,u850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,v850,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,v850,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,v850,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,v850,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,z500,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,z500,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,z500,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2019,season,DJF,z500,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2020,season,DJF,mslp,24.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2020,season,DJF,mslp,72.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2020,season,DJF,mslp,120.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2020,season,DJF,mslp,168.0,,NeuralGCM_minus_HRES,rmse_mean,False
DJF_2020,season,DJF,t850,24.0,-0.19172900247986424,NeuralGCM_minus_HRES,rmse_mean,True
DJF_2020,season,DJF,t850,72.0,-0.1978025909699005,NeuralGCM_minus_HRES,rmse_mean,True
DJF_2020,season,DJF,t850,120.0,-0.2393644397857,NeuralGCM_minus_HRES,rmse_mean,True
DJF_2020,season,DJF,t850,168.0,-0.2762220487730107,NeuralGCM_minus_HRES,rmse_mean,True
DJF_2020,season,DJF,u850,24.0,-0.25407922230109503,NeuralGCM_minus_HRES,rmse_mean,True
DJF_2020,season,DJF,u850,72.0,-0.37096959886912884,NeuralGCM_minus_HRES,rmse_mean,True
DJF_2020,season,DJF,u850,120.0,-0.49835337162606885,NeuralGCM_minus_HRES,rmse_mean,True
DJF_2020,season,DJF,u850,168.0,-0.5315948085273057,NeuralGCM_minus_HRES,rmse_mean,True
DJF_2020,season,DJF,v850,24.0,-0.24819778226032674,NeuralGCM_minus_HRES,rmse_mean,True
DJF_2020,season,DJF,v850,72.0,-0.3538925666226085,NeuralGCM_minus_HRES,rmse_mean,True
DJF_2020,season,DJF,v850,120.0,-0.43456847761613027,NeuralGCM_minus_HRES,rmse_mean,True
DJF_2020,season,DJF,v850,168.0,-0.4725524270725945,NeuralGCM_minus_HRES,rmse_mean,True
DJF_2020,season,DJF,z500,24.0,-11.418023082221183,NeuralGCM_minus_HRES,rmse_mean,True
DJF_2020,season,DJF,z500,72.0,-24.483782625564757,NeuralGCM_minus_HRES,rmse_mean,True
