window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2020-12-01_2021-02-28,z500,HRES,1 days,0,RMSE,32,48.62873419107847,47.8006911398207,49.7461719160704,48.253481585855866,2.2254736561718027
2020-12-01_2021-02-28,z500,HRES,1 days,1,RMSE,51,46.39901036449357,45.22336224754294,48.00732791457404,45.7047377837023,2.790264474535178
2020-12-01_2021-02-28,z500,HRES,1 days,2,RMSE,64,46.839831099874466,46.17289180857465,47.51139468109461,46.66025536228235,2.161943900629731
2020-12-01_2021-02-28,z500,HRES,1 days,3,RMSE,31,46.93921813342234,46.07633429972687,47.976362614710204,47.06806601073895,2.267985876457515
2020-12-01_2021-02-28,z500,HRES,3 days,0,RMSE,32,138.5314772160874,134.97602236889028,142.44897158772446,137.38705125426475,8.014086609720449
2020-12-01_2021-02-28,z500,HRES,3 days,1,RMSE,51,134.13346650997923,126.58840310101375,142.20405411034673,133.6672473053887,15.346212411060762
2020-12-01_2021-02-28,z500,HRES,3 days,2,RMSE,60,129.46657063514715,125.7990770108946,133.13862336008896,127.49859563346284,10.078144420078791
2020-12-01_2021-02-28,z500,HRES,3 days,3,RMSE,31,139.54470824981922,132.1180992446023,148.66237462008,135.28920297696357,16.254025327055786
2020-12-01_2021-02-28,z500,HRES,5 days,0,RMSE,32,306.7566635367876,294.90600210137075,326.855145690969,303.67944981929736,36.513781167369544
2020-12-01_2021-02-28,z500,HRES,5 days,1,RMSE,51,305.9677417316706,280.13596225881395,327.22807226729395,311.9116639494669,47.608304897433825
2020-12-01_2021-02-28,z500,HRES,5 days,2,RMSE,56,277.02855755695725,262.1017025573658,287.788251598493,269.4133018027518,30.900737372489274
2020-12-01_2021-02-28,z500,HRES,5 days,3,RMSE,31,298.47201752600307,283.57438764211105,313.40132077592216,299.28721679465616,25.564040444116305
2020-12-01_2021-02-28,z500,HRES,7 days,0,RMSE,32,524.0131355753746,497.2645099624534,564.1320595258633,516.7381162782586,62.21159452017684
2020-12-01_2021-02-28,z500,HRES,7 days,1,RMSE,51,520.2851320437026,478.79056113987104,564.5062896289177,511.0995736090437,84.0561755563707
2020-12-01_2021-02-28,z500,HRES,7 days,2,RMSE,52,467.61875542302045,437.2940725808091,495.6860458535115,458.8644959888194,66.19160249568618
2020-12-01_2021-02-28,z500,HRES,7 days,3,RMSE,31,502.7429653869515,470.77001029308957,522.3761240873831,488.50652290496015,55.13318114706464
2020-12-01_2021-02-28,z500,GraphCast,1 days,0,RMSE,20,39.798361660981264,38.8979099602297,40.61348057214902,39.826110627667866,1.6816105710670444
2020-12-01_2021-02-28,z500,GraphCast,1 days,1,RMSE,40,38.20275431052977,37.62454225349349,39.22804627494067,38.08812554061843,2.0140341790986134
2020-12-01_2021-02-28,z500,GraphCast,1 days,2,RMSE,64,39.10060000524513,38.40032476414054,39.88637221174328,38.86647601220994,1.9682668618769685
2020-12-01_2021-02-28,z500,GraphCast,3 days,0,RMSE,20,121.34201761562022,116.62338629675267,126.63819566181485,120.16021673571558,7.764719681645506
2020-12-01_2021-02-28,z500,GraphCast,3 days,1,RMSE,44,116.12518106479884,111.28112775913054,121.52468153916485,116.13004520578,11.00213921405106
2020-12-01_2021-02-28,z500,GraphCast,3 days,2,RMSE,60,116.28784803995772,111.07250625871492,120.55391300672417,116.51895587918446,10.695998264418941
2020-12-01_2021-02-28,z500,GraphCast,5 days,0,RMSE,20,249.54193006674433,233.62460597495772,264.0209608565968,255.71107189425646,24.532933564470333
2020-12-01_2021-02-28,z500,GraphCast,5 days,1,RMSE,48,255.66338340217817,236.19484107957106,275.8141837241738,258.7023951918349,37.18019690612899
2020-12-01_2021-02-28,z500,GraphCast,5 days,2,RMSE,56,246.84136371644917,234.39886420503598,258.1957189521057,248.4785248198196,29.317169704013896
2020-12-01_2021-02-28,z500,GraphCast,7 days,0,RMSE,21,422.9698473442669,406.5265705856152,444.1899823146263,417.9552851366309,27.90004411235595
2020-12-01_2021-02-28,z500,GraphCast,7 days,1,RMSE,51,440.2510965298045,408.0984067588752,478.817855523213,433.06954182111286,74.8453066727949
2020-12-01_2021-02-28,z500,GraphCast,7 days,2,RMSE,52,425.6503340388186,405.0544255667212,445.4640468892346,417.7327080274705,48.25528374861143
2020-12-01_2021-02-28,z500,NeuralGCM,1 days,1,RMSE,20,35.689996976547796,35.30973378078831,36.248289473650345,35.90336255462282,1.208138502970195
2020-12-01_2021-02-28,z500,NeuralGCM,1 days,2,RMSE,42,36.86967273734536,36.117618970116744,37.56097832607282,36.96498705654738,1.5160280332150524
2020-12-01_2021-02-28,z500,NeuralGCM,3 days,1,RMSE,20,104.88084423942325,101.69966877905651,107.91895695138892,104.76034257224745,6.250775342999766
2020-12-01_2021-02-28,z500,NeuralGCM,3 days,2,RMSE,42,107.91513864617788,101.86202890574258,112.18677995666603,108.30945621402506,10.725137407888214
2020-12-01_2021-02-28,z500,NeuralGCM,5 days,1,RMSE,20,229.70085175246382,204.08738380832904,247.36005246125484,218.29664372877306,29.44444432634553
2020-12-01_2021-02-28,z500,NeuralGCM,5 days,2,RMSE,42,235.41067375645343,219.4028834365058,245.7735506364331,235.32601646230995,27.003328606118103
2020-12-01_2021-02-28,z500,NeuralGCM,7 days,1,RMSE,20,382.3927612583537,364.590809594841,395.8450170874913,379.28662265089963,30.500042551624357
2020-12-01_2021-02-28,z500,NeuralGCM,7 days,2,RMSE,42,419.54506847481673,396.00793041264643,437.1322204526679,419.01947562406934,45.46931673281823
2020-12-01_2021-02-28,z500,HRES,1 days,0,ACC,32,0.9983907051976421,0.9982818375899255,0.9984938852538824,0.9984346951894199,0.00018944678707183074
2020-12-01_2021-02-28,z500,HRES,1 days,1,ACC,51,0.9979414911003582,0.9976796620948433,0.998139050814027,0.9980793618341692,0.00045047996848115
2020-12-01_2021-02-28,z500,HRES,1 days,2,ACC,64,0.9981060229200824,0.9978997268138985,0.998260174573692,0.9981444321835322,0.0004253131566484319
2020-12-01_2021-02-28,z500,HRES,1 days,3,ACC,31,0.998498513331193,0.9984494573667676,0.9985675683879195,0.9985200995001461,0.00015551259278463275
2020-12-01_2021-02-28,z500,HRES,3 days,0,ACC,32,0.9866973418564796,0.9857730183309024,0.9877770826376698,0.9868451203603523,0.001728070687947108
2020-12-01_2021-02-28,z500,HRES,3 days,1,ACC,51,0.982659686414874,0.9809176848317165,0.9842277336888646,0.9833661678461871,0.0035880013131730213
2020-12-01_2021-02-28,z500,HRES,3 days,2,ACC,60,0.9851757685999064,0.9838738887759788,0.9861655351946591,0.9855530662481062,0.0030032096959201155
2020-12-01_2021-02-28,z500,HRES,3 days,3,ACC,31,0.9861794004254838,0.9840967935552987,0.9880498562327928,0.9870975318216358,0.003694277426191794
2020-12-01_2021-02-28,z500,HRES,5 days,0,ACC,32,0.9336255874360632,0.9252678119553599,0.9388511379622568,0.9334027939185351,0.014806560161192073
2020-12-01_2021-02-28,z500,HRES,5 days,1,ACC,51,0.9098979629317988,0.9010685877157064,0.9190117669459057,0.9123297417800251,0.020772241667773732
2020-12-01_2021-02-28,z500,HRES,5 days,2,ACC,56,0.9308556306978624,0.925359763181661,0.9365445803010383,0.9327667236822168,0.014348623491090808
2020-12-01_2021-02-28,z500,HRES,5 days,3,ACC,31,0.9360259565151782,0.9281218427038971,0.9443378015478642,0.9400626521186607,0.012786789895104813
2020-12-01_2021-02-28,z500,HRES,7 days,0,ACC,32,0.8049859614706488,0.7788495614843934,0.8212496273836691,0.8168850273526704,0.04424242265368223
2020-12-01_2021-02-28,z500,HRES,7 days,1,ACC,51,0.7401500704357303,0.7066304740341013,0.7708894893174086,0.751331953274933,0.06504156348014686
2020-12-01_2021-02-28,z500,HRES,7 days,2,ACC,52,0.8011080557137416,0.7768776674177724,0.8228796832330734,0.8154058729592571,0.052192489743098036
2020-12-01_2021-02-28,z500,HRES,7 days,3,ACC,31,0.8165166198598974,0.792595032902081,0.8491537091977597,0.8398100201331864,0.05177325155144156
2020-12-01_2021-02-28,z500,GraphCast,1 days,0,ACC,20,0.9988814607043632,0.9988372706622123,0.9989547954201652,0.998885056853476,0.00010750654498214315
2020-12-01_2021-02-28,z500,GraphCast,1 days,1,ACC,40,0.9985933097613575,0.9984298260055997,0.9987120424809363,0.9986127164495677,0.0002745764896372011
2020-12-01_2021-02-28,z500,GraphCast,1 days,2,ACC,64,0.9985375942424283,0.9984242405559065,0.9986277166221407,0.9985318015678735,0.00025075761108876455
2020-12-01_2021-02-28,z500,GraphCast,3 days,0,ACC,20,0.9893689784472391,0.9884393893828707,0.9905598194782652,0.9893844140234566,0.0014487943992371423
2020-12-01_2021-02-28,z500,GraphCast,3 days,1,ACC,44,0.9870878317561922,0.985758602877837,0.9881091765390512,0.9875955314688104,0.002317505991805366
2020-12-01_2021-02-28,z500,GraphCast,3 days,2,ACC,60,0.986933382636233,0.9860425137729267,0.9875384958581471,0.9868611051951113,0.0021797858044964313
2020-12-01_2021-02-28,z500,GraphCast,5 days,0,ACC,20,0.9532889561444573,0.9471745496197257,0.9607311034647511,0.9549684965901809,0.010671647383139958
2020-12-01_2021-02-28,z500,GraphCast,5 days,1,ACC,48,0.9365741159958166,0.9273808981086574,0.9436843351735724,0.9402935185064996,0.015825220958113406
2020-12-01_2021-02-28,z500,GraphCast,5 days,2,ACC,56,0.9391548722536059,0.932182529897803,0.9447578188466761,0.9378591769269136,0.014928349207324014
2020-12-01_2021-02-28,z500,GraphCast,7 days,0,ACC,21,0.865688258335103,0.8587641946278013,0.8742335249693638,0.8641864246415023,0.01349924107559061
