window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2022-01-01_2022-12-31,z500,HRES,1 days,2,ACC,173,0.9988118114024562,0.9987211374930393,0.9988944151509233,0.9988810936471089,0.00028385636492621406
2022-01-01_2022-12-31,z500,HRES,1 days,3,ACC,241,0.9991379329600504,0.9990769965766508,0.999186589040484,0.9991779867150578,0.0002000945530533957
2022-01-01_2022-12-31,z500,HRES,3 days,0,ACC,177,0.9935606121771173,0.9930933443152709,0.9939325328984034,0.9938635858869752,0.0016300119324097822
2022-01-01_2022-12-31,z500,HRES,3 days,1,ACC,133,0.9861818832852511,0.9850422016804639,0.9871183758728074,0.9865914371006168,0.0034371831789304437
2022-01-01_2022-12-31,z500,HRES,3 days,2,ACC,173,0.9891671575044095,0.9883446949402321,0.99003758605185,0.9898873821577896,0.00287771487245215
2022-01-01_2022-12-31,z500,HRES,3 days,3,ACC,241,0.99240423134386,0.9917723045124124,0.9929853818034677,0.9927721780075182,0.0022579602289081275
2022-01-01_2022-12-31,z500,HRES,5 days,0,ACC,173,0.9695496593233259,0.9668956677008143,0.9716064308398796,0.9707199816954691,0.00900781365334019
2022-01-01_2022-12-31,z500,HRES,5 days,1,ACC,133,0.9301395589038904,0.924202789548324,0.9348349979499627,0.9325016927303744,0.018113590984420707
2022-01-01_2022-12-31,z500,HRES,5 days,2,ACC,173,0.9449000682987733,0.940805698006013,0.9492546282860146,0.9482341858289416,0.017565425605968323
2022-01-01_2022-12-31,z500,HRES,5 days,3,ACC,241,0.9626564989535636,0.9592101727460889,0.9657158273399297,0.9648796320406574,0.012715887782010923
2022-01-01_2022-12-31,z500,HRES,7 days,0,ACC,169,0.9125152528894941,0.9038618545107919,0.9196079092145092,0.9182344927326995,0.027170757930247137
2022-01-01_2022-12-31,z500,HRES,7 days,1,ACC,133,0.7929560871551997,0.7748038883895177,0.808825213404473,0.8000148003883731,0.05516920574720747
2022-01-01_2022-12-31,z500,HRES,7 days,2,ACC,173,0.8402267839770986,0.8271543838292097,0.8527319984643773,0.8468846836688174,0.050160020159214294
2022-01-01_2022-12-31,z500,HRES,7 days,3,ACC,241,0.8955076029380464,0.8862039667810302,0.9048037857353345,0.9022197696370295,0.03534360885258675
2022-01-01_2022-12-31,z500,HRES,1 days,0,MAE,181,33.793254756340886,33.48665271733493,34.09020003945093,33.56681287063978,1.492397763732805
2022-01-01_2022-12-31,z500,HRES,1 days,1,MAE,133,34.03211410606362,33.64061959267482,34.39927196933351,33.87849725905307,1.611554981296643
2022-01-01_2022-12-31,z500,HRES,1 days,2,MAE,173,33.70282984175397,33.3165363105694,34.0202037735623,33.747084394538916,1.630592589549978
2022-01-01_2022-12-31,z500,HRES,1 days,3,MAE,241,34.399851006993345,34.151070577579475,34.69710064962299,34.4865213627595,1.6025348714106695
2022-01-01_2022-12-31,z500,HRES,3 days,0,MAE,177,85.20696939621264,83.946040903325,86.52485932281793,84.44901355590633,5.857825688963312
2022-01-01_2022-12-31,z500,HRES,3 days,1,MAE,133,86.91071380663324,85.04000310582524,88.94038800336483,86.24964257229838,6.813391414464243
2022-01-01_2022-12-31,z500,HRES,3 days,2,MAE,173,84.95455398707739,83.78405560432053,85.96100916216768,84.94739138210463,5.290923414945672
2022-01-01_2022-12-31,z500,HRES,3 days,3,MAE,241,86.4698442153624,85.33438097975194,87.71931310853896,86.82709548725823,6.0186816700435015
2022-01-01_2022-12-31,z500,HRES,5 days,0,MAE,173,174.73233718393374,171.3740224260612,178.02973975121893,173.9787235125707,14.583257741800267
2022-01-01_2022-12-31,z500,HRES,5 days,1,MAE,133,182.25917811199304,177.30525206925304,187.69809217370744,180.6568536076962,17.828708230004075
2022-01-01_2022-12-31,z500,HRES,5 days,2,MAE,173,178.99735795191629,174.17840933162634,182.348199599178,173.35230114699272,19.41679348552832
2022-01-01_2022-12-31,z500,HRES,5 days,3,MAE,241,177.96137818728988,174.5047809008735,181.6552646775527,177.56016468469684,17.348944573360615
2022-01-01_2022-12-31,z500,HRES,7 days,0,MAE,169,296.0686909647143,288.45642207747693,303.18859328423173,297.0011528401597,30.115856740014525
2022-01-01_2022-12-31,z500,HRES,7 days,1,MAE,133,313.04618473457145,304.7428436403863,320.1999577052905,308.33447536552495,31.436451426786967
2022-01-01_2022-12-31,z500,HRES,7 days,2,MAE,173,306.9968106530195,297.87704333109036,314.5270866459107,306.2170853097067,35.91897667448105
2022-01-01_2022-12-31,z500,HRES,7 days,3,MAE,241,296.436424376413,289.99361757281633,302.7512982439377,294.87155380009,31.967334551609927
2022-01-01_2022-12-31,z500,HRES,1 days,0,BIAS,181,5.24042599508423,4.605145043859815,5.796388352461714,5.201298362746629,2.604611464879699
2022-01-01_2022-12-31,z500,HRES,1 days,1,BIAS,133,10.259960567070264,8.780897434292013,11.834661752609158,10.373435658343157,4.290603971106086
2022-01-01_2022-12-31,z500,HRES,1 days,2,BIAS,173,6.516348730418659,5.659405502579798,7.308002509226203,6.792301383081068,3.0407338366259657
2022-01-01_2022-12-31,z500,HRES,1 days,3,BIAS,241,9.394053314371288,8.645304267486436,10.211366276404359,9.107925260545672,3.32934914505867
2022-01-01_2022-12-31,z500,HRES,3 days,0,BIAS,177,12.6516101603006,11.363611857507351,13.843477177703862,12.705994590047316,4.836932816282372
2022-01-01_2022-12-31,z500,HRES,3 days,1,BIAS,133,21.590706494778424,19.72704833106498,23.437279669523498,21.868168235884713,5.540395576292215
2022-01-01_2022-12-31,z500,HRES,3 days,2,BIAS,173,15.830909348632877,14.687530837867854,16.990997861816457,15.910031609752847,4.348075400160626
2022-01-01_2022-12-31,z500,HRES,3 days,3,BIAS,241,18.976140132646606,17.959030618816467,20.09084971849891,18.70572254636647,4.25560423511435
2022-01-01_2022-12-31,z500,HRES,5 days,0,BIAS,173,17.329676938789103,15.471843806921505,19.628055513674607,17.199541674808366,7.045396350028526
2022-01-01_2022-12-31,z500,HRES,5 days,1,BIAS,133,28.28069550170406,26.125446904657323,30.210002455646617,29.15189242169022,6.659594414809197
2022-01-01_2022-12-31,z500,HRES,5 days,2,BIAS,173,22.05450956888509,20.45511573072529,23.428971360991966,22.80748618310534,6.09300880067904
2022-01-01_2022-12-31,z500,HRES,5 days,3,BIAS,241,26.372067856659527,25.074744059855792,27.84202060048847,25.832494106915526,5.969126443938076
2022-01-01_2022-12-31,z500,HRES,7 days,0,BIAS,169,18.31248857140179,15.27117968454034,21.29553091075216,17.895776462536926,10.879210257932602
2022-01-01_2022-12-31,z500,HRES,7 days,1,BIAS,133,30.591766579665453,28.196757496472287,32.80300189132007,30.590554930064698,8.37136837478817
2022-01-01_2022-12-31,z500,HRES,7 days,2,BIAS,173,25.75798951412539,23.716784036069516,27.625078425341986,26.622914275808515,8.30414231866717
2022-01-01_2022-12-31,z500,HRES,7 days,3,BIAS,241,31.178886917464904,29.307163340694228,33.07357362531356,31.379331162365897,8.967094574237144
2022-01-01_2022-12-31,t850,HRES,1 days,0,RMSE,181,0.7988507174929861,0.7904531758559619,0.8073414372189066,0.7969450649090827,0.03690229289489356
2022-01-01_2022-12-31,t850,HRES,1 days,1,RMSE,133,0.8067716583046246,0.7941410220791255,0.8231804428834296,0.7989948101444357,0.0489416622940172
2022-01-01_2022-12-31,t850,HRES,1 days,2,RMSE,173,0.8179171037173036,0.801382682738612,0.8377986044359985,0.8085087020721651,0.06262089040696667
2022-01-01_2022-12-31,t850,HRES,1 days,3,RMSE,241,0.8295584681053965,0.8178724499315931,0.8404484871960589,0.8221125302590524,0.051621566267426956
2022-01-01_2022-12-31,t850,HRES,3 days,0,RMSE,177,1.181218791267313,1.1705013828849593,1.1936195494526531,1.1779481095482207,0.04971743104644308
2022-01-01_2022-12-31,t850,HRES,3 days,1,RMSE,133,1.2081210545694456,1.1896327619502667,1.2296756783312655,1.195303523102973,0.06533005476671545
2022-01-01_2022-12-31,t850,HRES,3 days,2,RMSE,173,1.1923488793965231,1.1802727129751376,1.2035581304278231,1.1856702905016478,0.05169476697508591
2022-01-01_2022-12-31,t850,HRES,3 days,3,RMSE,241,1.2660669453221467,1.2536210094191875,1.2777188253849592,1.2625703844501286,0.055817910983089865
2022-01-01_2022-12-31,t850,HRES,5 days,0,RMSE,173,1.795280424211551,1.7666996693571513,1.8270519354629782,1.7795219244367693,0.12254796545433673
2022-01-01_2022-12-31,t850,HRES,5 days,1,RMSE,133,1.86841366058491,1.8256051022779904,1.9182185280019644,1.8542341906833937,0.1479065424817833
2022-01-01_2022-12-31,t850,HRES,5 days,2,RMSE,173,1.8297480479341866,1.798186956939661,1.8573884156401592,1.804193844609386,0.13576244461442374
2022-01-01_2022-12-31,t850,HRES,5 days,3,RMSE,241,1.8860126079158421,1.8654500344762586,1.9061629520007264,1.8837730692274541,0.10764070808173362
2022-01-01_2022-12-31,t850,HRES,7 days,0,RMSE,169,2.5878463792455935,2.5344771764650775,2.6456728697645913,2.5835853017377297,0.2062405953012599
2022-01-01_2022-12-31,t850,HRES,7 days,1,RMSE,133,2.6903303793016953,2.620809569427831,2.7606895986112017,2.6877276826115013,0.23878516031650635
2022-01-01_2022-12-31,t850,HRES,7 days,2,RMSE,173,2.6476634562078476,2.5981891646396282,2.6915092694759344,2.622048972617224,0.21009484278636317
2022-01-01_2022-12-31,t850,HRES,7 days,3,RMSE,241,2.641549981129902,2.59792606285212,2.6759880012828186,2.6269524583291566,0.1889805126313852
2022-01-01_2022-12-31,t850,HRES,1 days,0,ACC,181,0.9916934473517512,0.9912500188280106,0.9921498314799999,0.992140950568941,0.0014750328011000212
2022-01-01_2022-12-31,t850,HRES,1 days,1,ACC,133,0.9778886334298272,0.9763121252768888,0.9794250071074063,0.9780761492414862,0.004429505102990489
2022-01-01_2022-12-31,t850,HRES,1 days,2,ACC,173,0.9833644696519971,0.9810856242587453,0.9854424416257691,0.9839370484419496,0.006560606512212263
2022-01-01_2022-12-31,t850,HRES,1 days,3,ACC,241,0.9900140471758031,0.9892156656453377,0.990800139502579,0.9905179573515853,0.0027223746747907585
2022-01-01_2022-12-31,t850,HRES,3 days,0,ACC,177,0.9818286659170389,0.9807261766541862,0.9827974570432516,0.9832212211103167,0.003569792151502544
2022-01-01_2022-12-31,t850,HRES,3 days,1,ACC,133,0.950846704804999,0.9482199406166061,0.9537648206309023,0.950166647179676,0.00787874633550836
2022-01-01_2022-12-31,t850,HRES,3 days,2,ACC,173,0.965323658422169,0.9615136244609296,0.9691032118161826,0.9646751123371428,0.01120239957485811
2022-01-01_2022-12-31,t850,HRES,3 days,3,ACC,241,0.9766982295701987,0.9745342216398345,0.9785895683448915,0.9787582374386479,0.006939819256527158
2022-01-01_2022-12-31,t850,HRES,5 days,0,ACC,173,0.9581096300034829,0.9553653844291622,0.9603922007211384,0.9613078762862254,0.009754539489796623
2022-01-01_2022-12-31,t850,HRES,5 days,1,ACC,133,0.8833940935768473,0.8775710167588405,0.888452774308265,0.8833757491552532,0.0186109793980634
2022-01-01_2022-12-31,t850,HRES,5 days,2,ACC,173,0.9189848327864598,0.9107469516910077,0.9273413377180537,0.9194176871239866,0.027421284446414926
2022-01-01_2022-12-31,t850,HRES,5 days,3,ACC,241,0.9477423109111468,0.9424387178412208,0.9527734891448936,0.953476132057972,0.0177240497840229
2022-01-01_2022-12-31,t850,HRES,7 days,0,ACC,169,0.91346164273949,0.9075765960546176,0.9190070968509955,0.9180008434881436,0.021100412574526793
2022-01-01_2022-12-31,t850,HRES,7 days,1,ACC,133,0.7584811943088923,0.7448078781575226,0.7706446729066111,0.7644150191122371,0.044123696524055456
2022-01-01_2022-12-31,t850,HRES,7 days,2,ACC,173,0.831846802491276,0.8141451733879677,0.8493339483590157,0.83069152555271,0.05653330519420009
2022-01-01_2022-12-31,t850,HRES,7 days,3,ACC,241,0.8968171738349863,0.8865396279486727,0.9074709480219483,0.9083183517063859,0.03662068842547332
2022-01-01_2022-12-31,t850,HRES,1 days,0,MAE,181,0.5422086435197708,0.5373155512808673,0.5467080995111557,0.5404635215787144,0.019421850998209134
2022-01-01_2022-12-31,t850,HRES,1 days,1,MAE,133,0.540062300273035,0.5351039254649254,0.5463831360327257,0.5383034316953935,0.019738659316612478
2022-01-01_2022-12-31,t850,HRES,1 days,2,MAE,173,0.5420079681617725,0.5353176428202816,0.5494344082716326,0.5386616949512621,0.024639758528794683
2022-01-01_2022-12-31,t850,HRES,1 days,3,MAE,241,0.551283803124073,0.547323475010263,0.555366253593216,0.5509944201038544,0.019571748960837104
2022-01-01_2022-12-31,t850,HRES,3 days,0,MAE,177,0.814957540463233,0.8089845806142643,0.8210583845230605,0.8131091378481332,0.027354160276539568
2022-01-01_2022-12-31,t850,HRES,3 days,1,MAE,133,0.8250570909036197,0.8152030402168685,0.8367831796755477,0.8186917395797243,0.03635932747352822
2022-01-01_2022-12-31,t850,HRES,3 days,2,MAE,173,0.809163095776412,0.8028733015148113,0.8150856618690889,0.8080871974621424,0.02626443190757615
2022-01-01_2022-12-31,t850,HRES,3 days,3,MAE,241,0.8513258272947615,0.8456453471921386,0.857457315416672,0.8502556403925586,0.027129553649488884
2022-01-01_2022-12-31,t850,HRES,5 days,0,MAE,173,1.200875180736676,1.1867524079378982,1.2149730902418214,1.1939905610249393,0.05941570638460215
2022-01-01_2022-12-31,t850,HRES,5 days,1,MAE,133,1.2415770862706614,1.2168360452206135,1.273270343426744,1.2406139772072777,0.08766856075772425
2022-01-01_2022-12-31,t850,HRES,5 days,2,MAE,173,1.2062495981807566,1.190719643589871,1.2198435892982815,1.1978963805098004,0.06864095229010303
2022-01-01_2022-12-31,t850,HRES,5 days,3,MAE,241,1.2466902330363308,1.2357289881096112,1.258522004390431,1.243979421878844,0.057826225916310835
2022-01-01_2022-12-31,t850,HRES,7 days,0,MAE,169,1.6964008319595263,1.6690285616367078,1.722751964865958,1.6970630788767613,0.10733961573153454
2022-01-01_2022-12-31,t850,HRES,7 days,1,MAE,133,1.771559542758188,1.7300066718323435,1.8170107224368404,1.777328558313786,0.14630513316265334
2022-01-01_2022-12-31,t850,HRES,7 days,2,MAE,173,1.7217465509512955,1.6926247337507139,1.745499675757389,1.708011652725231,0.11864824751737846
2022-01-01_2022-12-31,t850,HRES,7 days,3,MAE,241,1.7339465628178254,1.708547984490693,1.753618126014367,1.724989661183806,0.10642777926193028
2022-01-01_2022-12-31,t850,HRES,1 days,0,BIAS,181,-0.07317780320332144,-0.08287614661115482,-0.06295886948854612,-0.07719608959942398,0.03670655199495423
2022-01-01_2022-12-31,t850,HRES,1 days,1,BIAS,133,-0.046343105368713354,-0.05295725354461292,-0.03996885640038979,-0.045814358433386194,0.025106325545272618
2022-01-01_2022-12-31,t850,HRES,1 days,2,BIAS,173,-0.0700632976509034,-0.08133228660043623,-0.06008023234046622,-0.06666423849814247,0.040159597874168104
2022-01-01_2022-12-31,t850,HRES,1 days,3,BIAS,241,-0.03818736773459555,-0.0451638171780677,-0.030331530311360457,-0.03581474989544243,0.03392249170097269
2022-01-01_2022-12-31,t850,HRES,3 days,0,BIAS,177,-0.02274768537327553,-0.0367354269943657,-0.007623867287640789,-0.036160816049340065,0.05336749328269523
2022-01-01_2022-12-31,t850,HRES,3 days,1,BIAS,133,0.020824016484794924,0.009984097718931592,0.03204046283507874,0.022353522494426972,0.03901397945815214
2022-01-01_2022-12-31,t850,HRES,3 days,2,BIAS,173,-0.013939196526532681,-0.029864369331131898,-0.0010421417481269548,-0.013751313876289572,0.04974909395547558
2022-01-01_2022-12-31,t850,HRES,3 days,3,BIAS,241,0.0038961516426162914,-0.0060808293875565704,0.013546390097730298,0.0044762173722053804,0.047099534490943895
2022-01-01_2022-12-31,t850,HRES,5 days,0,BIAS,173,-0.015285633103440232,-0.033817267919025014,0.003747743912693556,-0.014444793024913694,0.06576859114067994
2022-01-01_2022-12-31,t850,HRES,5 days,1,BIAS,133,0.04542699161322965,0.027960899340310034,0.0653483076998748,0.04529553390116205,0.058118525504539977
2022-01-01_2022-12-31,t850,HRES,5 days,2,BIAS,173,-0.001295663195165052,-0.018328903665586555,0.013554712736609456,0.0035404609839145874,0.0597137190323277
2022-01-01_2022-12-31,t850,HRES,5 days,3,BIAS,241,0.02080851478460759,0.007568306171759831,0.03381852157981537,0.01887242150035574,0.061057005847507506
2022-01-01_2022-12-31,t850,HRES,7 days,0,BIAS,169,-0.023518039715997804,-0.04526594625607794,-0.004161884538972544,-0.022506133954785873,0.07764719922603561
2022-01-01_2022-12-31,t850,HRES,7 days,1,BIAS,133,0.043168502620800624,0.02073815392992987,0.06798898723921097,0.045402513661219675,0.07504711683606774
2022-01-01_2022-12-31,t850,HRES,7 days,2,BIAS,173,-0.016445815955254076,-0.039243984971560286,0.0060956441062629905,-0.012455885795355502,0.08413090795354725
2022-01-01_2022-12-31,t850,HRES,7 days,3,BIAS,241,0.02198975943789167,0.0034203236236103373,0.03960965634276034,0.012196399266909684,0.08312573185619888
2022-01-01_2022-12-31,u850,HRES,1 days,0,RMSE,181,1.2799379581141617,1.2728562534141266,1.286758552929118,1.2813745826603915,0.03249563201610749
2022-01-01_2022-12-31,u850,HRES,1 days,1,RMSE,133,1.297878643176969,1.2849912635011231,1.310635919856821,1.295454736975075,0.04278469237681822
2022-01-01_2022-12-31,u850,HRES,1 days,2,RMSE,173,1.2696018680023777,1.2621325337314482,1.2776591462202873,1.2673484329079205,0.03301617416760882
2022-01-01_2022-12-31,u850,HRES,1 days,3,RMSE,241,1.3239372132499396,1.3155012366827465,1.3326785300977388,1.32205686921197,0.03654788481323872
2022-01-01_2022-12-31,u850,HRES,3 days,0,RMSE,177,2.282537047920073,2.2620612192575535,2.304822346850912,2.2873200007108627,0.10528094704100345
2022-01-01_2022-12-31,u850,HRES,3 days,1,RMSE,133,2.312696348563977,2.275629640359056,2.3552598326313063,2.3048041303827764,0.1239921197809722
2022-01-01_2022-12-31,u850,HRES,3 days,2,RMSE,173,2.2574774358635072,2.23216975943582,2.278592034783677,2.2466457821982466,0.10470447360275756
2022-01-01_2022-12-31,u850,HRES,3 days,3,RMSE,241,2.35475702041856,2.328332521152729,2.3799780220312616,2.345946796663531,0.11393965682619554
2022-01-01_2022-12-31,u850,HRES,5 days,0,RMSE,173,3.549115964952297,3.4979715365624577,3.5997474109083143,3.5230676886236516,0.22852489838064277
2022-01-01_2022-12-31,u850,HRES,5 days,1,RMSE,133,3.6707484555382757,3.6015028068288553,3.757422708798062,3.643333820564569,0.252889877292718
2022-01-01_2022-12-31,u850,HRES,5 days,2,RMSE,173,3.5932589817981864,3.5241101965040285,3.6370282566869427,3.563692227607957,0.2632315118220577
2022-01-01_2022-12-31,u850,HRES,5 days,3,RMSE,241,3.688906199911903,3.642364547683281,3.7387019583612227,3.66826349170586,0.22538717908360262
2022-01-01_2022-12-31,u850,HRES,7 days,0,RMSE,169,4.8397433750286245,4.757593112983564,4.903433002798708,4.81266595525245,0.30704068478152136
2022-01-01_2022-12-31,u850,HRES,7 days,1,RMSE,133,5.082807289108929,4.960166765711715,5.197100981121507,5.037556074213098,0.38457581649662154
2022-01-01_2022-12-31,u850,HRES,7 days,2,RMSE,173,4.959607013760803,4.858551660676772,5.041860400191196,4.941136993998004,0.3727907212762664
2022-01-01_2022-12-31,u850,HRES,7 days,3,RMSE,241,5.018650483751816,4.94902335733523,5.0976027429181885,5.011965765391624,0.3399329001353728
2022-01-01_2022-12-31,u850,HRES,1 days,0,ACC,181,0.9775236973757422,0.9768427431796998,0.9781181097182161,0.9776783237509978,0.00218457885259511
2022-01-01_2022-12-31,u850,HRES,1 days,1,ACC,133,0.9738751405662747,0.9733880040292416,0.9743989230027469,0.9737524049125249,0.0019356575011456136
2022-01-01_2022-12-31,u850,HRES,1 days,2,ACC,173,0.9758027102761888,0.9750305106343304,0.9765361279616654,0.975858239056384,0.002509443052145192
2022-01-01_2022-12-31,u850,HRES,1 days,3,ACC,241,0.9747391800728465,0.9742152445039849,0.9752295658916372,0.9746132998426936,0.0022429452751768276
2022-01-01_2022-12-31,u850,HRES,3 days,0,ACC,177,0.9277342902968232,0.9253459484563715,0.9300523345280874,0.9288801046162628,0.00988192590506885
2022-01-01_2022-12-31,u850,HRES,3 days,1,ACC,133,0.9161677221115286,0.9136750008325625,0.9186225259280674,0.9176714852441423,0.009778328844832939
2022-01-01_2022-12-31,u850,HRES,3 days,2,ACC,173,0.9229430473949434,0.9203581616204449,0.9255963012683066,0.9246324905819628,0.00954578499517918
2022-01-01_2022-12-31,u850,HRES,3 days,3,ACC,241,0.9193514904372209,0.9174082780681421,0.921634853524729,0.9189300037360725,0.009629870049744102
2022-01-01_2022-12-31,u850,HRES,5 days,0,ACC,173,0.8247585022417728,0.8164550902670002,0.83266926801315,0.8290351581163503,0.029729978621441312
2022-01-01_2022-12-31,u850,HRES,5 days,1,ACC,133,0.7873466482635209,0.7782823397124183,0.7952800965959494,0.7880129311755109,0.02977243815430217
2022-01-01_2022-12-31,u850,HRES,5 days,2,ACC,173,0.8039713330215291,0.7979632470840112,0.8113819526730415,0.8069488566555638,0.031801176500217194
2022-01-01_2022-12-31,u850,HRES,5 days,3,ACC,241,0.8006287579532985,0.7947415066160882,0.8066924066997907,0.8012638753121067,0.027647474674721735
2022-01-01_2022-12-31,u850,HRES,7 days,0,ACC,169,0.6765147413885444,0.664976462656318,0.6908961763716901,0.6763843743994403,0.05121598676523257
2022-01-01_2022-12-31,u850,HRES,7 days,1,ACC,133,0.593960323140106,0.5757543839831887,0.6125423873060459,0.5948093033255315,0.06118429763764812
2022-01-01_2022-12-31,u850,HRES,7 days,2,ACC,173,0.6279998748286761,0.612984300949916,0.6452888429038067,0.6366793868606166,0.06246742316755302
2022-01-01_2022-12-31,u850,HRES,7 days,3,ACC,241,0.631455764433875,0.6200073836096703,0.6428736428097692,0.6319392675504849,0.05069826401251552
2022-01-01_2022-12-31,u850,HRES,1 days,0,MAE,181,0.9433973264163038,0.9390103894233113,0.9476597038165662,0.9430833970746413,0.019162757347352302
2022-01-01_2022-12-31,u850,HRES,1 days,1,MAE,133,0.956380114823554,0.9494870002735988,0.9642069341403917,0.9542487004133539,0.025327884238166228
2022-01-01_2022-12-31,u850,HRES,1 days,2,MAE,173,0.9390239044257758,0.9344660586300495,0.9430699299172415,0.9376706225722121,0.019778328533095458
2022-01-01_2022-12-31,u850,HRES,1 days,3,MAE,241,0.9748236354682611,0.9694024327450536,0.98038384353866,0.9755503407064515,0.02332044854201335
2022-01-01_2022-12-31,u850,HRES,3 days,0,MAE,177,1.5953442870065437,1.5864865973092082,1.6055054559864528,1.5966297471758935,0.051172540651485666
2022-01-01_2022-12-31,u850,HRES,3 days,1,MAE,133,1.6188199280243938,1.599083792271106,1.6377652586265485,1.622970108788564,0.06318796889523354
2022-01-01_2022-12-31,u850,HRES,3 days,2,MAE,173,1.583629664367911,1.569658322371903,1.5950380948721328,1.5782032097753502,0.05448332403047888
2022-01-01_2022-12-31,u850,HRES,3 days,3,MAE,241,1.6478817208713321,1.6338790238806973,1.6604459504372615,1.64340917546281,0.06060326787227276
2022-01-01_2022-12-31,u850,HRES,5 days,0,MAE,173,2.417069744295508,2.39223126072661,2.4440307075781833,2.415607008547116,0.11521670709568238
2022-01-01_2022-12-31,u850,HRES,5 days,1,MAE,133,2.503914590786478,2.463844020035746,2.555270283295535,2.501442119020846,0.14765664790211058
2022-01-01_2022-12-31,u850,HRES,5 days,2,MAE,173,2.4395888292744448,2.4039498996542528,2.463708011245595,2.424584932850513,0.13922894943092082
2022-01-01_2022-12-31,u850,HRES,5 days,3,MAE,241,2.5148138450650492,2.4879014883168806,2.543711652514607,2.5203594484909986,0.12824022787952996
2022-01-01_2022-12-31,u850,HRES,7 days,0,MAE,169,3.317958205784893,3.2728034683840375,3.356781849589107,3.319755941591859,0.1784017362325703
2022-01-01_2022-12-31,u850,HRES,7 days,1,MAE,133,3.477272810135029,3.4012905447201716,3.54057727459474,3.4753748388075403,0.23388247411601856
2022-01-01_2022-12-31,u850,HRES,7 days,2,MAE,173,3.3846328248997954,3.320133075401538,3.4339503560372635,3.373712826485735,0.22970194512201678
2022-01-01_2022-12-31,u850,HRES,7 days,3,MAE,241,3.430874846758452,3.386154421067695,3.476411354814541,3.4275155811550846,0.20513567327470758
2022-01-01_2022-12-31,u850,HRES,1 days,0,BIAS,181,-0.000919724778357979,-0.00792383823718034,0.006041124938664957,-0.001014397527631979,0.042840413382794935
2022-01-01_2022-12-31,u850,HRES,1 days,1,BIAS,133,0.02656362103298547,0.017134384927401457,0.03673275683361794,0.0293863151506275,0.049325122254267606
2022-01-01_2022-12-31,u850,HRES,1 days,2,BIAS,173,0.01709837164584902,0.010619872710409041,0.02525416791148186,0.008897799206109088,0.044585438595554194
2022-01-01_2022-12-31,u850,HRES,1 days,3,BIAS,241,0.017215087263869694,0.010879673079119228,0.022888451407168223,0.01431756928140037,0.04459567258016021
2022-01-01_2022-12-31,u850,HRES,3 days,0,BIAS,177,-0.058401727710978596,-0.06800809415487928,-0.05003965398293397,-0.05862891217475873,0.044836260383072375
