window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2020-01-01_2020-03-31,t850,HRES,3 days,0,ACC,40,0.9474551636856099,0.9426431778846354,0.9523375162123515,0.9467153208487703,0.008108709580525942
2020-01-01_2020-03-31,t850,HRES,3 days,1,ACC,22,0.9511556827301441,0.9480102495815228,0.9546605382538195,0.9520453142142542,0.004977298062664779
2020-01-01_2020-03-31,t850,HRES,3 days,2,ACC,60,0.9454150889926622,0.9427470715871472,0.9483668117814928,0.9457919892699214,0.0063702610040231745
2020-01-01_2020-03-31,t850,HRES,3 days,3,ACC,54,0.9540104797104738,0.9509377305978169,0.958294141252305,0.9536990948596282,0.007517506476606659
2020-01-01_2020-03-31,t850,HRES,5 days,0,ACC,40,0.8687540052365282,0.8552229063776662,0.8829202455455896,0.8659890535478312,0.025346009767764743
2020-01-01_2020-03-31,t850,HRES,5 days,1,ACC,22,0.8847501433614643,0.8761090022483652,0.8963800135365289,0.8865981547145029,0.01535013615930825
2020-01-01_2020-03-31,t850,HRES,5 days,2,ACC,56,0.8705672446521581,0.860030316282215,0.880436057844518,0.8759350259502798,0.022788350090192828
2020-01-01_2020-03-31,t850,HRES,5 days,3,ACC,54,0.8775700908839268,0.8644136094066209,0.8883388391062705,0.8823503939489523,0.02732808380216085
2020-01-01_2020-03-31,t850,HRES,7 days,0,ACC,40,0.711574131269411,0.6662089697022376,0.7522203482219187,0.728956932987085,0.0803856278804503
2020-01-01_2020-03-31,t850,HRES,7 days,1,ACC,22,0.7682815885884079,0.7530665351540351,0.7824520067110512,0.7694429393247246,0.025883784714271992
2020-01-01_2020-03-31,t850,HRES,7 days,2,ACC,52,0.7251620331031744,0.6975752016776534,0.7472254534430547,0.7373702101561785,0.05212817283519473
2020-01-01_2020-03-31,t850,HRES,7 days,3,ACC,54,0.7409264984766443,0.7205154532043833,0.7612869689845637,0.7523603905417489,0.04827186026998953
2020-01-01_2020-03-31,t850,GraphCast,1 days,0,ACC,40,0.9895608142138789,0.988804300611387,0.9903847436156972,0.9894634650499537,0.001474956702496041
2020-01-01_2020-03-31,t850,GraphCast,1 days,1,ACC,22,0.9901835067149388,0.9895778833897306,0.9908601305129975,0.9902988652699125,0.0009436123089877154
2020-01-01_2020-03-31,t850,GraphCast,1 days,2,ACC,64,0.9891453627984779,0.9885910560179896,0.9895828497689034,0.9891526329593656,0.0011812969863153604
2020-01-01_2020-03-31,t850,GraphCast,1 days,3,ACC,54,0.9914514364694618,0.9908271150375347,0.9922927696527408,0.9913351942938362,0.0014156976717341918
2020-01-01_2020-03-31,t850,GraphCast,3 days,0,ACC,40,0.9642517070305102,0.9610133758288752,0.9675846044445313,0.9636856668683014,0.006057165127854625
2020-01-01_2020-03-31,t850,GraphCast,3 days,1,ACC,22,0.9684355089818406,0.9667951494380649,0.9703458749650581,0.9689436154045221,0.0027037996568180594
2020-01-01_2020-03-31,t850,GraphCast,3 days,2,ACC,60,0.9636276307194938,0.9614291150956078,0.9661194772894705,0.9641970411928327,0.004752527730816003
2020-01-01_2020-03-31,t850,GraphCast,3 days,3,ACC,54,0.9692801576449142,0.9672077565718635,0.9718853689346159,0.9688330189244864,0.004680268177961185
2020-01-01_2020-03-31,t850,GraphCast,5 days,0,ACC,40,0.8990381490982102,0.8883800219532669,0.908600945029928,0.9000327892438329,0.02080676863806385
2020-01-01_2020-03-31,t850,GraphCast,5 days,1,ACC,22,0.9139829610727375,0.9062331449522054,0.923322517592001,0.914395477534808,0.012615299512548195
2020-01-01_2020-03-31,t850,GraphCast,5 days,2,ACC,56,0.9005822236663923,0.8909664654853786,0.9145257890496384,0.9025596363078023,0.024577546745625654
2020-01-01_2020-03-31,t850,GraphCast,5 days,3,ACC,54,0.9077905307337867,0.902703108220144,0.9146457450260976,0.9078062260902411,0.01835105799430251
