window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2022-09-01_2022-11-30,z500,HRES,3 days,3,ACC,35,0.9905662687813069,0.9901189772704913,0.9910925208585549,0.9907622639817408,0.001308751052922066
2022-09-01_2022-11-30,z500,HRES,5 days,0,ACC,48,0.9300124456092083,0.9240515924579589,0.9360490209040595,0.9318115516553509,0.014641103924014779
2022-09-01_2022-11-30,z500,HRES,5 days,1,ACC,42,0.9229898657082215,0.9140521272228546,0.9324481125753292,0.9253359749409644,0.018386195290788318
2022-09-01_2022-11-30,z500,HRES,5 days,2,ACC,47,0.9305039316198779,0.9234176767515552,0.9355487122254715,0.9294616886507095,0.014383100707925497
2022-09-01_2022-11-30,z500,HRES,5 days,3,ACC,35,0.9505469047439626,0.9431289709055592,0.958181602852784,0.955726367284573,0.014557091492808387
2022-09-01_2022-11-30,z500,HRES,7 days,0,ACC,48,0.7854597492609,0.7621868172098719,0.8095963658783567,0.788184543793488,0.051849275994388155
2022-09-01_2022-11-30,z500,HRES,7 days,1,ACC,42,0.7712709764206506,0.7411167071177301,0.8016198309656318,0.7872931275748223,0.061627491263300034
2022-09-01_2022-11-30,z500,HRES,7 days,2,ACC,43,0.8068580695056341,0.7851811590885511,0.8246770366731421,0.8018799127414971,0.04298729352139699
2022-09-01_2022-11-30,z500,HRES,7 days,3,ACC,35,0.8513755354523168,0.8251944723222955,0.8814487103860134,0.8685532216875503,0.05711962608960263
2022-09-01_2022-11-30,z500,HRES,1 days,0,MAE,48,33.37246562903928,32.67718471854397,34.15572699308678,33.38353727634703,1.801530703785187
2022-09-01_2022-11-30,z500,HRES,1 days,1,MAE,42,34.12410449822945,33.383464710725384,34.84942412828939,33.90448098277552,1.4724232411657892
2022-09-01_2022-11-30,z500,HRES,1 days,2,MAE,55,34.255434831362244,33.677763080788004,34.77519283064643,34.27616473464617,1.554819704769806
2022-09-01_2022-11-30,z500,HRES,1 days,3,MAE,35,33.316647366256085,32.61686055864253,33.76571952760013,33.34282317539637,1.2476895691627201
2022-09-01_2022-11-30,z500,HRES,3 days,0,MAE,48,83.32743320773469,80.81844826486288,85.99761976190514,82.25932766973963,6.008733961734516
2022-09-01_2022-11-30,z500,HRES,3 days,1,MAE,42,84.52110199656775,82.32826799127331,86.23812966967841,85.03930160598156,5.038536067688259
2022-09-01_2022-11-30,z500,HRES,3 days,2,MAE,51,87.8914753493711,85.79354506641468,90.47068715416131,87.48086394367041,5.698824276579566
2022-09-01_2022-11-30,z500,HRES,3 days,3,MAE,35,84.36499884571981,82.82289879231328,86.20071346034216,83.17617369658207,4.459140242464647
2022-09-01_2022-11-30,z500,HRES,5 days,0,MAE,48,172.67930821428885,166.71180389374126,179.86398782232246,170.84881362892872,15.365606377948076
2022-09-01_2022-11-30,z500,HRES,5 days,1,MAE,42,176.55897407141572,169.39826606438908,183.0879829147902,177.46694327845734,15.001932885053215
