window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2021-01-01_2021-12-31,z500,HRES,7 days,1,ACC,273,0.8768026078926358,0.8657649500426409,0.8886301253311091,0.8887847128254937,0.05038494222230855
2021-01-01_2021-12-31,z500,HRES,7 days,2,ACC,152,0.7920265394832992,0.7741925867783737,0.8088351609252956,0.7968849155054246,0.05923702421613027
2021-01-01_2021-12-31,z500,HRES,7 days,3,ACC,140,0.906684479717388,0.898043255926571,0.9147332410129813,0.9128052888780196,0.028468126165511764
2021-01-01_2021-12-31,z500,GraphCast,1 days,0,ACC,10,0.9986848363793334,0.9986089171904317,0.998793025859696,0.9987236894285815,0.0001394761278337183
2021-01-01_2021-12-31,z500,GraphCast,1 days,3,ACC,52,0.9985948493529588,0.9984805689242466,0.998705474956629,0.9986733222680488,0.00022682882147028886
2021-01-01_2021-12-31,z500,GraphCast,3 days,0,ACC,8,0.9898517307546517,0.9889419011495655,0.9903780364403267,0.9900255411631445,0.001140550705336403
2021-01-01_2021-12-31,z500,GraphCast,3 days,3,ACC,54,0.9866458255294773,0.9855903996836842,0.9877436115175762,0.9871129048210285,0.0022063989745772727
2021-01-01_2021-12-31,z500,GraphCast,5 days,0,ACC,4,0.9612608559725448,0.9509878879769764,0.9617094217219744,0.9658252419874811,0.009280706754018741
2021-01-01_2021-12-31,z500,GraphCast,5 days,3,ACC,58,0.935503124416649,0.9288763354556168,0.942337640650804,0.937143252867465,0.015148867990430989
2021-01-01_2021-12-31,z500,GraphCast,7 days,3,ACC,62,0.8120373342014636,0.7867351770149991,0.8312023844229163,0.8232183266458353,0.052452980257364834
2021-01-01_2021-12-31,z500,HRES,1 days,0,MAE,161,34.41219598379434,34.02536131662601,34.777701784301726,34.41474718789172,1.5995689306186476
2021-01-01_2021-12-31,z500,HRES,1 days,1,MAE,273,34.24345802111209,33.83938063288887,34.57394540693223,34.229873723685664,1.8976892226776438
2021-01-01_2021-12-31,z500,HRES,1 days,2,MAE,152,34.553243397355445,34.11998525435414,35.07233062558094,34.36991056025167,1.8477279941312528
2021-01-01_2021-12-31,z500,HRES,1 days,3,MAE,142,35.407829002594156,34.91015149418617,35.931048494928994,35.453537997227386,1.8013845678271259
2021-01-01_2021-12-31,z500,HRES,3 days,0,MAE,159,87.46983580692994,85.19193402857768,89.5495112189364,86.21779084217381,7.899609709410274
2021-01-01_2021-12-31,z500,HRES,3 days,1,MAE,273,89.32371783921029,87.86386347599978,90.73832209542873,89.10078501089079,6.620050500667095
2021-01-01_2021-12-31,z500,HRES,3 days,2,MAE,152,88.16519405418677,86.20708275519523,90.06634683722649,87.4237742668519,7.04550952442275
2021-01-01_2021-12-31,z500,HRES,3 days,3,MAE,140,88.96361328280537,86.77297961542159,91.126154615234,88.73411204252879,6.790170411311305
2021-01-01_2021-12-31,z500,HRES,5 days,0,MAE,155,181.526771127658,175.3263111677314,188.48950011431995,180.20783376181382,21.294719932380687
2021-01-01_2021-12-31,z500,HRES,5 days,1,MAE,273,184.71544655346378,180.13135141448808,188.7216170665805,184.2919668700689,20.094709585921578
2021-01-01_2021-12-31,z500,HRES,5 days,2,MAE,152,184.52433676722202,179.05259691211396,188.96583965629898,183.61738604572022,19.54564191598781
2021-01-01_2021-12-31,z500,HRES,5 days,3,MAE,140,183.83269567893143,178.87584900410616,188.7681806478989,185.3280568798041,18.18047117726335
2021-01-01_2021-12-31,z500,HRES,7 days,0,MAE,151,312.3789936647221,302.9782703562148,323.33617138169694,307.0154475207116,36.11708611541119
2021-01-01_2021-12-31,z500,HRES,7 days,1,MAE,273,306.3383310682197,298.5178179938186,313.5021611173789,304.3227324255557,36.80916462239346
2021-01-01_2021-12-31,z500,HRES,7 days,2,MAE,152,313.5654874163745,302.9304844482559,323.84401804620785,309.15234613573625,37.453932885899775
2021-01-01_2021-12-31,z500,HRES,7 days,3,MAE,140,312.17021003138734,302.74573027977885,324.7393745671657,312.2387807454536,38.035247314614864
2021-01-01_2021-12-31,z500,GraphCast,1 days,0,MAE,10,29.14957851895253,27.627484983523146,30.291707994825238,29.014336667432687,1.6388222143229354
2021-01-01_2021-12-31,z500,GraphCast,1 days,3,MAE,52,29.148677801072395,28.741660593538928,29.667983640128796,28.81019458666207,1.4686508947118346
2021-01-01_2021-12-31,z500,GraphCast,3 days,0,MAE,8,73.22894185720048,72.2706632992511,74.46988912380746,73.23738977566398,2.1575804994302183
2021-01-01_2021-12-31,z500,GraphCast,3 days,3,MAE,54,77.01114246641207,75.05528962277688,79.16836687282982,76.48251277066197,4.9886409999605315
2021-01-01_2021-12-31,z500,GraphCast,5 days,0,MAE,4,140.25712659543763,138.3745590782514,149.42009033909483,137.6687355655613,9.656474724435702
2021-01-01_2021-12-31,z500,GraphCast,5 days,3,MAE,58,158.0921586548546,152.30455322926383,164.28432866851026,158.09240933913804,14.563495403733711
2021-01-01_2021-12-31,z500,GraphCast,7 days,3,MAE,62,266.46827927032797,253.25681685183682,281.8628048766346,258.25223178541415,32.80382569214411
2021-01-01_2021-12-31,z500,HRES,1 days,0,BIAS,161,1.8682242544865393,-0.17053984146658285,4.049138236947747,3.4308163581334106,6.732208724154349
2021-01-01_2021-12-31,z500,HRES,1 days,1,BIAS,273,0.05486059087671847,-0.596226398164836,0.7631997710811013,0.19447565527747016,3.3319570944679646
2021-01-01_2021-12-31,z500,HRES,1 days,2,BIAS,152,-0.05257683383397636,-2.2402087394243773,2.315285412768002,-3.487292858016409,7.287231506269341
2021-01-01_2021-12-31,z500,HRES,1 days,3,BIAS,142,-3.904710292026129,-5.627899809795175,-2.1222811971609694,-5.267116234611576,4.925182631987124
2021-01-01_2021-12-31,z500,HRES,3 days,0,BIAS,159,6.390536029282732,2.736754334166333,10.597285036436384,9.065563076347635,11.188754878339568
2021-01-01_2021-12-31,z500,HRES,3 days,1,BIAS,273,-0.8945416884755371,-2.0838404809763222,0.21660673837682148,-1.1165237953436131,5.163869413943412
2021-01-01_2021-12-31,z500,HRES,3 days,2,BIAS,152,2.0200514875368927,-1.5293025604870847,5.863792758732981,-2.756395826003774,11.082876252677394
2021-01-01_2021-12-31,z500,HRES,3 days,3,BIAS,140,-3.6923152027180395,-6.266610796787708,-0.5602718381233476,-5.708067478993218,8.142291412965424
2021-01-01_2021-12-31,z500,HRES,5 days,0,BIAS,155,8.75147861035406,3.735826187319071,14.623484508201564,11.540874537294055,16.064019946650596
2021-01-01_2021-12-31,z500,HRES,5 days,1,BIAS,273,-2.3533329303791084,-3.90379586294535,-0.7175934472983468,-2.2448501632149003,7.335015463293952
2021-01-01_2021-12-31,z500,HRES,5 days,2,BIAS,152,1.152865259916563,-3.745464691590003,6.359008278302461,-5.478649705284235,14.605186857389903
2021-01-01_2021-12-31,z500,HRES,5 days,3,BIAS,140,-5.31758004597907,-9.123787109591552,-0.5591695750982192,-8.879842168597687,12.576476066822668
2021-01-01_2021-12-31,z500,HRES,7 days,0,BIAS,151,9.17583701839794,2.8356138740095638,16.36158979439571,10.724316051898885,21.681730181533492
2021-01-01_2021-12-31,z500,HRES,7 days,1,BIAS,273,-5.159923799541116,-7.312559405572873,-3.1694540840367487,-5.79277451072105,9.24026362827861
2021-01-01_2021-12-31,z500,HRES,7 days,2,BIAS,152,-2.3209918685944486,-8.287647231066009,3.754688094949569,-6.876287022060769,18.12878188150016
2021-01-01_2021-12-31,z500,HRES,7 days,3,BIAS,140,-7.728221209139688,-13.460306086023962,-1.5737231152900457,-12.063672959727027,16.7218763298818
2021-01-01_2021-12-31,z500,GraphCast,1 days,0,BIAS,10,-3.9735616295457206,-4.9060227360021615,-2.8352301195127265,-4.058361358640392,2.8589959786621955
2021-01-01_2021-12-31,z500,GraphCast,1 days,3,BIAS,52,-4.897546711257187,-6.118879665223252,-3.967220888232554,-4.693271507648866,3.3029351417014787
2021-01-01_2021-12-31,z500,GraphCast,3 days,0,BIAS,8,-6.83869741129132,-7.837626933826865,-5.258451678651741,-7.362468341605313,2.518609623797935
2021-01-01_2021-12-31,z500,GraphCast,3 days,3,BIAS,54,-12.65577111651005,-15.731996882198805,-10.436216988614632,-12.606351097451137,5.384491079836773
2021-01-01_2021-12-31,z500,GraphCast,5 days,0,BIAS,4,-10.365506218375065,-10.607245762836676,-7.842453532019531,-11.28228305985943,2.1594341302431688
2021-01-01_2021-12-31,z500,GraphCast,5 days,3,BIAS,58,-20.019635639125983,-23.444920226406467,-17.357578385037375,-19.53385631134527,6.920043689708573
2021-01-01_2021-12-31,z500,GraphCast,7 days,3,BIAS,62,-24.370502443012278,-28.62948724804663,-21.42982699082019,-23.207524509085797,8.19473239960294
2021-01-01_2021-12-31,t850,HRES,1 days,0,RMSE,161,0.7628261774710907,0.7431754289866775,0.7829437206008908,0.7742969158616294,0.0649515558890186
2021-01-01_2021-12-31,t850,HRES,1 days,1,RMSE,273,0.7389436434181283,0.7342536739634486,0.7439065496405606,0.7381299121321345,0.02681111921051646
2021-01-01_2021-12-31,t850,HRES,1 days,2,RMSE,152,0.744764528049195,0.7233552623908216,0.7657577171805597,0.7170082278715264,0.06867144773042182
2021-01-01_2021-12-31,t850,HRES,1 days,3,RMSE,142,0.7291634214684233,0.7112548810984157,0.7505496849192775,0.7080492340822246,0.05540234833121955
2021-01-01_2021-12-31,t850,HRES,3 days,0,RMSE,159,1.166511707192136,1.155496047030241,1.1801790488567854,1.1626471787791872,0.05422986536644649
2021-01-01_2021-12-31,t850,HRES,3 days,1,RMSE,273,1.2115791627498531,1.1993957451856507,1.2238336435112953,1.2067395036994903,0.058307226764787466
2021-01-01_2021-12-31,t850,HRES,3 days,2,RMSE,152,1.1815392684256718,1.1678291505487266,1.1978650844722523,1.1790660520889835,0.058182632170692285
2021-01-01_2021-12-31,t850,HRES,3 days,3,RMSE,140,1.162222787782466,1.1444665168831645,1.1806495840822857,1.150871641425212,0.06023103837325397
2021-01-01_2021-12-31,t850,HRES,5 days,0,RMSE,155,1.8185878590429305,1.7716096581606176,1.8726944473859897,1.7939916712030306,0.16747730593011467
2021-01-01_2021-12-31,t850,HRES,5 days,1,RMSE,273,1.901536770753433,1.8695938925151185,1.9319884819975846,1.878983144476233,0.14374660854662621
2021-01-01_2021-12-31,t850,HRES,5 days,2,RMSE,152,1.8644198151000124,1.8310537057505878,1.8987540515208894,1.8431924550444867,0.1300035675902369
2021-01-01_2021-12-31,t850,HRES,5 days,3,RMSE,140,1.8595615283130964,1.8255203632337862,1.8976633500159,1.8740787025208285,0.1432422385487812
2021-01-01_2021-12-31,t850,HRES,7 days,0,RMSE,151,2.700421112674688,2.632765510555829,2.780996421684385,2.680473913594566,0.2737268558530644
2021-01-01_2021-12-31,t850,HRES,7 days,1,RMSE,273,2.6961066615135048,2.6433039721423337,2.7479999755109,2.67300562589509,0.23169337342403387
2021-01-01_2021-12-31,t850,HRES,7 days,2,RMSE,152,2.6917756847098038,2.6327248334310944,2.7612968106033917,2.6474612899929495,0.238459466113373
2021-01-01_2021-12-31,t850,HRES,7 days,3,RMSE,140,2.7359893367086285,2.6548995828666304,2.8209984998254027,2.69498041673131,0.2836796669114592
2021-01-01_2021-12-31,t850,GraphCast,1 days,0,RMSE,10,0.5063704785324766,0.5030217169659569,0.5097751254739054,0.506601753675358,0.00907391388363825
2021-01-01_2021-12-31,t850,GraphCast,1 days,3,RMSE,52,0.5035043418993809,0.500323372462034,0.5072145375584652,0.5037656581405696,0.009395086942704882
2021-01-01_2021-12-31,t850,GraphCast,3 days,0,RMSE,8,0.8879363049930333,0.8774665257107307,0.9073956678164016,0.8968967207495586,0.02424778932122329
2021-01-01_2021-12-31,t850,GraphCast,3 days,3,RMSE,54,0.9186910897253009,0.9029822942732603,0.9372161610687705,0.9129741921323354,0.042707783181107364
2021-01-01_2021-12-31,t850,GraphCast,5 days,0,RMSE,4,1.3558156108927106,1.3558156108927106,1.4752274021320477,1.327643588768219,0.09945341400284166
2021-01-01_2021-12-31,t850,GraphCast,5 days,3,RMSE,58,1.5123304077971753,1.4694122300702535,1.5539781561832136,1.4994734095018516,0.1063675103276199
2021-01-01_2021-12-31,t850,GraphCast,7 days,3,RMSE,62,2.2831035262524906,2.1955930554523415,2.3926705432477715,2.2380942564518826,0.251783200354861
2021-01-01_2021-12-31,t850,HRES,1 days,0,ACC,161,0.9878167004256281,0.9858959857944064,0.989436718626732,0.9890946073974796,0.005056759495465307
2021-01-01_2021-12-31,t850,HRES,1 days,1,ACC,273,0.9911980953982569,0.9903126367468028,0.9921629611585111,0.9927060722894342,0.003317499447859435
2021-01-01_2021-12-31,t850,HRES,1 days,2,ACC,152,0.9805210655117559,0.9787686313918741,0.9822007876215447,0.982023222414887,0.005214499020795967
2021-01-01_2021-12-31,t850,HRES,1 days,3,ACC,142,0.9937964709953797,0.993400972533559,0.9941542448517748,0.9942006068134119,0.0010451901022356233
2021-01-01_2021-12-31,t850,HRES,3 days,0,ACC,159,0.9722260461319492,0.9691919245353965,0.97518188228358,0.9739828637173885,0.008832469233072822
2021-01-01_2021-12-31,t850,HRES,3 days,1,ACC,273,0.9763330008760441,0.9738182369803506,0.97893037594492,0.9791119135622078,0.009089565317001735
2021-01-01_2021-12-31,t850,HRES,3 days,2,ACC,152,0.9517529617561531,0.9494662288102659,0.9539810021320675,0.9515332381831085,0.007104521021041337
2021-01-01_2021-12-31,t850,HRES,3 days,3,ACC,140,0.9843124691653512,0.983567537976272,0.9849125292045884,0.9848882580096867,0.00222884144494886
2021-01-01_2021-12-31,t850,HRES,5 days,0,ACC,155,0.9329012637234048,0.9258885185672444,0.9391041733269486,0.9347604659910957,0.01924336550280497
2021-01-01_2021-12-31,t850,HRES,5 days,1,ACC,273,0.9409698417751152,0.9342409786434218,0.9481459589259703,0.9475032623013874,0.025237994024637455
2021-01-01_2021-12-31,t850,HRES,5 days,2,ACC,152,0.8804867150707288,0.8762681776460028,0.884357231440278,0.8807049298526934,0.016414545455007496
2021-01-01_2021-12-31,t850,HRES,5 days,3,ACC,140,0.9599933092966522,0.9580770565667154,0.9616970518061809,0.9604790540542458,0.00710917096241516
2021-01-01_2021-12-31,t850,HRES,7 days,0,ACC,151,0.8511855386979641,0.8372909108362703,0.8632657429176238,0.8579362181475585,0.04280821248796751
2021-01-01_2021-12-31,t850,HRES,7 days,1,ACC,273,0.8790019922789052,0.862698057133502,0.8947071892800524,0.8960890389305757,0.05750983279775358
2021-01-01_2021-12-31,t850,HRES,7 days,2,ACC,152,0.7505222662621912,0.7403727967860024,0.7584707254089327,0.7575174880349307,0.03743150547845499
2021-01-01_2021-12-31,t850,HRES,7 days,3,ACC,140,0.9137663060527597,0.9075773640041271,0.9186730558406302,0.9168877525756011,0.019493146083534595
2021-01-01_2021-12-31,t850,GraphCast,1 days,0,ACC,10,0.9872330957835154,0.9864373769665764,0.9880040762870396,0.9871465329945649,0.001042369026102737
2021-01-01_2021-12-31,t850,GraphCast,1 days,3,ACC,52,0.9886356629870564,0.9880960824103636,0.9892941918771401,0.9884687407429074,0.0011322992347473635
2021-01-01_2021-12-31,t850,GraphCast,3 days,0,ACC,8,0.9613555350068359,0.95938850376115,0.9626674156582076,0.960873140630619,0.002810071488912326
2021-01-01_2021-12-31,t850,GraphCast,3 days,3,ACC,54,0.9620039490300775,0.9604342883546607,0.9638684770294513,0.9620614037057793,0.0037778073088541126
2021-01-01_2021-12-31,t850,GraphCast,5 days,0,ACC,4,0.9201079948941148,0.9070747904935491,0.9201079948941148,0.92468767388535,0.01120774952908109
2021-01-01_2021-12-31,t850,GraphCast,5 days,3,ACC,58,0.8964135207090489,0.8890992629737207,0.9027131010254165,0.899704693166721,0.015988422629665936
2021-01-01_2021-12-31,t850,GraphCast,7 days,3,ACC,62,0.76655361281627,0.7397522312424983,0.7878295121590004,0.779814071556675,0.05775544099900866
2021-01-01_2021-12-31,t850,HRES,1 days,0,MAE,161,0.5239295524222596,0.51446276387931,0.5338763113959674,0.5265922261530174,0.031682360784767424
2021-01-01_2021-12-31,t850,HRES,1 days,1,MAE,273,0.5134438438631969,0.5109936349834067,0.5160719685992966,0.5130174925874589,0.01393848410421348
2021-01-01_2021-12-31,t850,HRES,1 days,2,MAE,152,0.5148622463491171,0.5039138873869923,0.5257250417525218,0.49990998690461075,0.03500385901144712
2021-01-01_2021-12-31,t850,HRES,1 days,3,MAE,142,0.5099975001717063,0.5003022295447028,0.5210683402649736,0.5001682325112717,0.02882812705998027
2021-01-01_2021-12-31,t850,HRES,3 days,0,MAE,159,0.8017769952336139,0.7956806607553917,0.8095492312076479,0.802261458576681,0.028544455905515714
2021-01-01_2021-12-31,t850,HRES,3 days,1,MAE,273,0.8225798877472531,0.8163639516627015,0.8294383621119722,0.8207778967871429,0.03032664406640528
2021-01-01_2021-12-31,t850,HRES,3 days,2,MAE,152,0.8056765872763854,0.7969049374531489,0.8151065175418795,0.806922007096053,0.03364520927508024
2021-01-01_2021-12-31,t850,HRES,3 days,3,MAE,140,0.7998869259749259,0.7899653006215761,0.8113602020753609,0.794564927622128,0.03310069044798592
2021-01-01_2021-12-31,t850,HRES,5 days,0,MAE,155,1.204355308822111,1.1803377245984663,1.2298170255377057,1.1970317239178936,0.08163807441537511
2021-01-01_2021-12-31,t850,HRES,5 days,1,MAE,273,1.2403520461710968,1.2228235537949987,1.2565893403376778,1.230797195344044,0.07631299498035517
2021-01-01_2021-12-31,t850,HRES,5 days,2,MAE,152,1.2247595299904055,1.2085696710757639,1.2409004587934813,1.2191496903482382,0.06548507055396251
2021-01-01_2021-12-31,t850,HRES,5 days,3,MAE,140,1.2213762254999985,1.2026136901688655,1.2439426170546526,1.22083078389033,0.07591723688035826
2021-01-01_2021-12-31,t850,HRES,7 days,0,MAE,151,1.750723840746702,1.713749268161445,1.7909500458538739,1.7402789554091271,0.14153013647322002
2021-01-01_2021-12-31,t850,HRES,7 days,1,MAE,273,1.7447919561279723,1.7153890781415766,1.7735745486463164,1.7250898777118364,0.13461540059287935
2021-01-01_2021-12-31,t850,HRES,7 days,2,MAE,152,1.7536214057963477,1.72473618651417,1.787045909022277,1.7224553216319123,0.12582979738574496
2021-01-01_2021-12-31,t850,HRES,7 days,3,MAE,140,1.7605471688836154,1.7215275405739443,1.8034158144573282,1.7630432011200967,0.14434111918199136
2021-01-01_2021-12-31,t850,GraphCast,1 days,0,MAE,10,0.3638842427641341,0.36242368956419113,0.3662167649437697,0.36391870667967585,0.0044016423070304045
2021-01-01_2021-12-31,t850,GraphCast,1 days,3,MAE,52,0.3622056203639745,0.36023154399880086,0.3640734134414247,0.36266308130935454,0.00543039677057131
2021-01-01_2021-12-31,t850,GraphCast,3 days,0,MAE,8,0.6250417634182235,0.6213655784630524,0.6364853557546528,0.6265989807543744,0.01592283083580847
2021-01-01_2021-12-31,t850,GraphCast,3 days,3,MAE,54,0.6337555705657527,0.6245431008863629,0.643195764890052,0.6300692714583751,0.02284693715076476
2021-01-01_2021-12-31,t850,GraphCast,5 days,0,MAE,4,0.9365581711600971,0.936558171160097,0.995650483243339,0.9255122347695189,0.05002528061507601
2021-01-01_2021-12-31,t850,GraphCast,5 days,3,MAE,58,0.9916853859914974,0.96831131303366,1.0138552262412988,0.9833289295318073,0.05846822148752601
2021-01-01_2021-12-31,t850,GraphCast,7 days,3,MAE,62,1.4634508740401364,1.4145003817863773,1.5243038466792016,1.4470524871548958,0.13435705113695381
2021-01-01_2021-12-31,t850,HRES,1 days,0,BIAS,161,-0.02902851875473116,-0.04485739601757045,-0.013595790557018855,-0.03796319786852085,0.05177260497774192
2021-01-01_2021-12-31,t850,HRES,1 days,1,BIAS,273,0.03507207153392365,0.029169102639465594,0.04206449841184457,0.03129550962269044,0.027581439144862795
2021-01-01_2021-12-31,t850,HRES,1 days,2,BIAS,152,-0.0051818684037736595,-0.021891189106546242,0.011190523611669485,0.008021652762133498,0.04980028274524223
2021-01-01_2021-12-31,t850,HRES,1 days,3,BIAS,142,-0.0016518792392530776,-0.02238710646625804,0.016828975557682386,0.016568935476720465,0.055702584190986684
2021-01-01_2021-12-31,t850,HRES,3 days,0,BIAS,159,0.016333234079104485,0.0013520647610924103,0.030886651399953835,0.016405025621473834,0.047796576049559066
2021-01-01_2021-12-31,t850,HRES,3 days,1,BIAS,273,0.05189601647675028,0.04344098686118777,0.060667470293555646,0.05118482719323593,0.03780404542819888
2021-01-01_2021-12-31,t850,HRES,3 days,2,BIAS,152,0.024973797065418954,0.004057312260031096,0.0436140194335804,0.039447484110141776,0.058595895269231826
2021-01-01_2021-12-31,t850,HRES,3 days,3,BIAS,140,0.03225249799571191,0.005550945081167372,0.05158880246972971,0.04929822825004812,0.06368326267858201
2021-01-01_2021-12-31,t850,HRES,5 days,0,BIAS,155,0.016961116597671765,0.0021184866399840494,0.03145469092878825,0.014893368689070017,0.05157827100559184
2021-01-01_2021-12-31,t850,HRES,5 days,1,BIAS,273,0.039769850770733535,0.028810442146048998,0.051593197028302014,0.040424544031600305,0.053508839807579374
2021-01-01_2021-12-31,t850,HRES,5 days,2,BIAS,152,0.026518108051068672,0.005126318758708796,0.04801915429906315,0.039747944908006844,0.070498785484856
2021-01-01_2021-12-31,t850,HRES,5 days,3,BIAS,140,0.015707472147047805,-0.006554870207047702,0.03401369419192889,0.02659454005505744,0.062035813906678096
2021-01-01_2021-12-31,t850,HRES,7 days,0,BIAS,151,-0.002652873826448641,-0.01992802841667394,0.015898963799827567,-0.0004370623316386257,0.0681720147496425
2021-01-01_2021-12-31,t850,HRES,7 days,1,BIAS,273,0.01866103226347777,0.0007427210042477208,0.03656320233648072,0.019076162851595906,0.08696152424466198
2021-01-01_2021-12-31,t850,HRES,7 days,2,BIAS,152,0.015317225492677538,-0.011227493876850255,0.04123535069556119,0.024707246133823746,0.08264233819121111
2021-01-01_2021-12-31,t850,HRES,7 days,3,BIAS,140,-0.006895564293673308,-0.032046233666478054,0.016883428596494162,0.0022879825480774125,0.07731095145762842
2021-01-01_2021-12-31,t850,GraphCast,1 days,0,BIAS,10,-0.008765911554186354,-0.012338584894881066,0.0009800754049718381,-0.013638191086830953,0.015686255941286018
2021-01-01_2021-12-31,t850,GraphCast,1 days,3,BIAS,52,0.0023571703858911346,-0.00225800121581851,0.007832197916076518,-0.0010421460391115502,0.01581286672702485
