window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2020-09-01_2020-11-30,z500,HRES,1 days,0,RMSE,44,45.99929990955101,45.39716331709039,46.720104284687665,45.94836058132229,1.8450460740636245
2020-09-01_2020-11-30,z500,HRES,1 days,1,RMSE,50,45.38520176711925,44.434764746040855,46.372825340678375,45.39263197541136,2.3206270811051515
2020-09-01_2020-11-30,z500,HRES,1 days,2,RMSE,50,45.35456629530379,44.40217586135493,46.31399693381679,44.98519092420994,2.4550000311573847
2020-09-01_2020-11-30,z500,HRES,1 days,3,RMSE,36,45.35406973498024,44.868723190120214,46.06432097775859,45.23128335551907,1.4895062944586042
2020-09-01_2020-11-30,z500,HRES,3 days,0,RMSE,44,130.27136226656728,123.54508856730098,136.1419000066167,130.89533991392585,12.612489793437122
2020-09-01_2020-11-30,z500,HRES,3 days,1,RMSE,50,136.47393784940286,129.53262759069943,143.98648067135878,133.78433368016846,15.324890103133514
2020-09-01_2020-11-30,z500,HRES,3 days,2,RMSE,46,135.85425543714646,130.44580131742913,141.17470352997833,135.96990639901097,12.302672936742036
2020-09-01_2020-11-30,z500,HRES,3 days,3,RMSE,36,133.02143811490896,126.01742695358976,137.77623587689592,132.85937146086957,11.989521402230812
2020-09-01_2020-11-30,z500,HRES,5 days,0,RMSE,44,277.45442803120494,266.23387979284536,291.79948404599514,276.50782608579345,28.46611608402552
2020-09-01_2020-11-30,z500,HRES,5 days,1,RMSE,50,313.56467435247583,299.15349021426283,325.3953065479245,312.9486242260251,32.63167028170783
2020-09-01_2020-11-30,z500,HRES,5 days,2,RMSE,42,304.43066351238963,294.0908734279131,319.8143464930645,298.9351939915921,33.27351493768871
2020-09-01_2020-11-30,z500,HRES,5 days,3,RMSE,36,288.4576074046379,272.9906391011673,303.7777273920103,285.5410756231655,28.334740111921334
2020-09-01_2020-11-30,z500,HRES,7 days,0,RMSE,44,476.4146055627673,459.6213987429483,493.0162409253809,474.4163257680908,37.06610543997889
2020-09-01_2020-11-30,z500,HRES,7 days,1,RMSE,50,516.3442347452644,492.5058434272193,541.7450349655263,504.70910294692555,60.65312775474624
2020-09-01_2020-11-30,z500,HRES,7 days,2,RMSE,38,542.6043275489717,518.4503070781074,571.186052799633,542.2458362464549,54.46591499827242
2020-09-01_2020-11-30,z500,HRES,7 days,3,RMSE,36,500.14626809279645,482.02149604833335,525.0361963209077,496.95572537367286,49.54451854006459
2020-09-01_2020-11-30,z500,GraphCast,1 days,0,RMSE,44,39.793375245553634,39.10982275216909,40.769626740882345,39.38870046101992,2.424989700113393
2020-09-01_2020-11-30,z500,GraphCast,1 days,1,RMSE,50,39.13154066673087,38.5016998367223,39.86172669624095,39.17273536249155,1.7538024009660647
2020-09-01_2020-11-30,z500,GraphCast,1 days,2,RMSE,50,39.56528706619584,38.67392556543038,40.43322307058042,39.39328493819238,2.480802428333221
2020-09-01_2020-11-30,z500,GraphCast,1 days,3,RMSE,36,38.43399345633241,37.49854450592968,39.28470055208789,38.30624688787563,1.9240338877992622
2020-09-01_2020-11-30,z500,GraphCast,3 days,0,RMSE,44,118.33999622796142,112.68674347177372,123.10796089894941,118.433197512371,9.681637634250364
2020-09-01_2020-11-30,z500,GraphCast,3 days,1,RMSE,50,121.18399117442004,116.12239629620521,126.70797214257573,118.9462776210011,12.748089950645237
2020-09-01_2020-11-30,z500,GraphCast,3 days,2,RMSE,46,121.5862737824292,116.43142391457046,125.54290852459083,119.61158650716095,9.869280528522276
2020-09-01_2020-11-30,z500,GraphCast,3 days,3,RMSE,36,119.31943758716862,114.31465128170456,123.05515244532918,120.70717276700029,8.975718052716559
2020-09-01_2020-11-30,z500,GraphCast,5 days,0,RMSE,44,246.50025678902466,231.352800296898,261.0077053154663,247.46765224701716,28.88787838931636
2020-09-01_2020-11-30,z500,GraphCast,5 days,1,RMSE,50,273.41449917724333,257.43822698046,285.0030328429228,274.902218802176,34.09816914134701
2020-09-01_2020-11-30,z500,GraphCast,5 days,2,RMSE,42,267.1773014474275,256.08714371310356,278.8221507775987,272.85713009749884,24.36367800083033
2020-09-01_2020-11-30,z500,GraphCast,5 days,3,RMSE,36,255.78356111551824,243.48541180290684,267.68224591737646,253.48080293669793,22.750528145036792
2020-09-01_2020-11-30,z500,GraphCast,7 days,0,RMSE,44,433.29630821114716,405.84668171727304,462.4346617554759,437.86753958274636,52.46854585348897
2020-09-01_2020-11-30,z500,GraphCast,7 days,1,RMSE,50,451.26055410310795,428.01675464681176,475.6042227446732,445.33102277626364,53.639643916515624
