window,variable,model,lead,rmse_mean,acc_mean,mae_mean,bias_mean,n_valid_times
2020-09-01_2020-11-30,z500,HRES,1 days,45.52057838667047,0.9986461572584451,33.454501387881706,0.1737538461905176,180
2020-09-01_2020-11-30,z500,HRES,3 days,134.05513837752594,0.9879426136097976,84.97587915587427,0.6329887745745414,176
2020-09-01_2020-11-30,z500,HRES,5 days,296.84180398304727,0.9398446910480945,175.92097391464478,-1.480842052006711,172
2020-09-01_2020-11-30,z500,HRES,7 days,508.3552647632535,0.8251145713780355,299.7256298244728,-3.266631626891466,168
2020-09-01_2020-11-30,z500,GraphCast,1 days,39.27429812154813,0.9989854952186387,28.707166312302423,-3.189984779683713,180
2020-09-01_2020-11-30,z500,GraphCast,3 days,120.1967485220518,0.9903178412943183,75.81065067788994,-11.29086727728061,176
2020-09-01_2020-11-30,z500,GraphCast,5 days,261.31622743331314,0.9528834901387069,155.7116427523705,-24.82678051662314,172
2020-09-01_2020-11-30,z500,GraphCast,7 days,447.5347657363641,0.8599313263227957,264.48227096844323,-40.48912030058117,168
2020-09-01_2020-11-30,z500,NeuralGCM,1 days,37.48282404827297,0.9990762573431583,27.948081417564996,-6.391504462651346,180
2020-09-01_2020-11-30,z500,NeuralGCM,3 days,112.29247934562714,0.9915278106180707,70.08226706282186,-6.084197380395879,176
2020-09-01_2020-11-30,z500,NeuralGCM,5 days,254.37006705191675,0.9558057602290483,148.1154394024833,-3.6267670331131923,172
2020-09-01_2020-11-30,z500,NeuralGCM,7 days,457.0545737339983,0.8578815667221039,264.8290195146232,0.7183946961363921,168
2020-09-01_2020-11-30,t850,HRES,1 days,0.7244493821120178,0.984214481710138,0.5057028153904887,0.021140262294515093,180
2020-09-01_2020-11-30,t850,HRES,3 days,1.1503687659087216,0.9595098751774936,0.7908681533261345,0.040016576355113846,176
2020-09-01_2020-11-30,t850,HRES,5 days,1.7863475799876793,0.9011398005712522,1.1846428916929381,0.015631798477007592,172
2020-09-01_2020-11-30,t850,HRES,7 days,2.566816630282769,0.7947897565011227,1.682807940898466,-0.011165724733604812,168
2020-09-01_2020-11-30,t850,GraphCast,1 days,0.5197915438238676,0.9918925041944319,0.36848474647337015,-0.01468336463303108,180
2020-09-01_2020-11-30,t850,GraphCast,3 days,0.9315128827156708,0.9732251259461994,0.6387674408124497,-0.03396827928562731,176
2020-09-01_2020-11-30,t850,GraphCast,5 days,1.504638884271145,0.9280133394786176,0.9881141957318758,-0.10287787289957986,172
2020-09-01_2020-11-30,t850,GraphCast,7 days,2.2430085831958015,0.8370566352942566,1.4516461575093953,-0.15897120889931077,168
2020-09-01_2020-11-30,t850,NeuralGCM,1 days,0.5442039784043037,0.9911050814704648,0.387303128984099,-0.012477920966723883,180
2020-09-01_2020-11-30,t850,NeuralGCM,3 days,0.9508195535688063,0.9721155733515485,0.653673629300722,0.007863997216910504,176
2020-09-01_2020-11-30,t850,NeuralGCM,5 days,1.5375127596371518,0.925256704232592,1.0102410463221319,0.0359010469690846,172
2020-09-01_2020-11-30,t850,NeuralGCM,7 days,2.3202392509961856,0.8275855358266367,1.4995282027541106,0.06358786718475018,168
2020-09-01_2020-11-30,u850,HRES,1 days,1.2759118708994057,0.9737470028646587,0.9419749890430852,0.04184300883824794,180
2020-09-01_2020-11-30,u850,HRES,3 days,2.298455625629502,0.9137104755867949,1.613928095530358,0.0381522001487748,176
2020-09-01_2020-11-30,u850,HRES,5 days,3.57310236877197,0.7899663905625115,2.4593489665505546,0.0072127497581380385,172
2020-09-01_2020-11-30,u850,HRES,7 days,4.916459537825706,0.6040130335679947,3.3860960032635563,-0.032207128053075594,168
2020-09-01_2020-11-30,u850,GraphCast,1 days,0.9843698762389788,0.9843344718052093,0.7248126875520983,0.017807239501318777,180
2020-09-01_2020-11-30,u850,GraphCast,3 days,1.8988573187675806,0.9401232758283462,1.3273185027097727,0.046219919979053746,176
2020-09-01_2020-11-30,u850,GraphCast,5 days,3.011621709300726,0.842936415127544,2.046778717569684,0.06897317666000047,172
2020-09-01_2020-11-30,u850,GraphCast,7 days,4.21593558545446,0.6821243013729044,2.879251900728351,0.07134052095205702,168
2020-09-01_2020-11-30,u850,NeuralGCM,1 days,1.0320631462003316,0.9827675391915268,0.7655843516083121,0.012837067522579551,180
2020-09-01_2020-11-30,u850,NeuralGCM,3 days,1.9355366011670823,0.938172723917333,1.3574123418636732,0.031930464643091065,176
2020-09-01_2020-11-30,u850,NeuralGCM,5 days,3.1188393984744414,0.8368708223989185,2.116207815894651,0.07232450185943239,172
2020-09-01_2020-11-30,u850,NeuralGCM,7 days,4.4796926568357645,0.6618940703177119,3.0296164911340044,0.0897113818339671,168
2020-09-01_2020-11-30,v850,HRES,1 days,1.2960914932878707,0.9712465705251806,0.9481641754995516,-0.0021746744176618965,180
2020-09-01_2020-11-30,v850,HRES,3 days,2.3305533672588368,0.9058066213960335,1.5999110998710093,0.01756384963096195,176
2020-09-01_2020-11-30,v850,HRES,5 days,3.666385954723272,0.7663345702724504,2.4517814907839717,-0.014645575668532203,172
2020-09-01_2020-11-30,v850,HRES,7 days,5.0374896795952475,0.5584026415544896,3.369835426708,-0.008728816757082328,168
2020-09-01_2020-11-30,v850,GraphCast,1 days,1.0038324466715296,0.9827330705050877,0.7347783446734951,-0.006526059339667632,180
2020-09-01_2020-11-30,v850,GraphCast,3 days,1.9362395310201244,0.9338651587252897,1.326186504214956,0.013851980423118627,176
2020-09-01_2020-11-30,v850,GraphCast,5 days,3.0856046267881285,0.8240213160303195,2.043652491149673,0.00795277345011256,172
2020-09-01_2020-11-30,v850,GraphCast,7 days,4.354670421433293,0.6345374456922155,2.872840842525724,-0.0012012838987342915,168
2020-09-01_2020-11-30,v850,NeuralGCM,1 days,1.055079889935273,0.9809106989084254,0.7777641132699888,0.016790354564594608,180
2020-09-01_2020-11-30,v850,NeuralGCM,3 days,1.9785223520531636,0.9314455528814346,1.361132478381562,0.038170224853318196,176
2020-09-01_2020-11-30,v850,NeuralGCM,5 days,3.2017220197816507,0.817517950660837,2.116628537250283,0.03716321811653389,172
2020-09-01_2020-11-30,v850,NeuralGCM,7 days,4.6132845069253205,0.6196712203492127,3.028615529823187,0.04177710923220812,168
2020-09-01_2020-11-30,mslp,HRES,1 days,61.02195143364669,0.9963631669592322,43.332707550428445,0.5205274749783027,180
2020-09-01_2020-11-30,mslp,HRES,3 days,147.70128393081256,0.9782495917247966,93.8362098729307,0.9786162150090852,176
2020-09-01_2020-11-30,mslp,HRES,5 days,302.9853272542077,0.9078048772001793,180.7805765907521,1.6430931236936979,172
2020-09-01_2020-11-30,mslp,HRES,7 days,499.14823662636854,0.7542402517660316,295.88521125050346,3.174385925996157,168
2020-09-01_2020-11-30,mslp,GraphCast,1 days,48.14567037471839,0.9977412030644254,34.63978417927983,-3.114637423210043,180
2020-09-01_2020-11-30,mslp,GraphCast,3 days,129.2280709680464,0.9833809759951059,81.01276280156937,-10.616823867004657,176
2020-09-01_2020-11-30,mslp,GraphCast,5 days,266.76740091206665,0.9273019912095569,158.90130454459506,-16.565726125871574,172
2020-09-01_2020-11-30,mslp,GraphCast,7 days,437.1984952441855,0.8008674017618306,260.28041095370986,-24.201269502280816,168
