window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2019-12-01_2020-02-29,u850,NeuralGCM,7 days,1,BIAS,22,0.10716944130049742,0.0699659962118571,0.13722173690416214,0.09467075679380388,0.06163450839152568
2019-12-01_2020-02-29,u850,NeuralGCM,7 days,3,BIAS,52,0.0699956610856015,0.03693761679475476,0.09879033212859119,0.07909297254609511,0.08604731768095564
2019-12-01_2020-02-29,v850,HRES,1 days,0,RMSE,32,1.3026552646107503,1.2922884444910963,1.3152491396084387,1.2980590775070078,0.03451739900473099
2019-12-01_2020-02-29,v850,HRES,1 days,1,RMSE,39,1.3307590181494435,1.31718423764275,1.339039680450932,1.3267258492598537,0.029042277506663078
2019-12-01_2020-02-29,v850,HRES,1 days,2,RMSE,45,1.3048423147750794,1.292696575704032,1.3177764424708012,1.3024558660105319,0.03105601399632912
2019-12-01_2020-02-29,v850,HRES,1 days,3,RMSE,64,1.3302831067400722,1.3147188563592902,1.3426917535703873,1.3248343156881608,0.045447032424996835
2019-12-01_2020-02-29,v850,HRES,3 days,0,RMSE,32,2.302884985398544,2.261693987798704,2.3579184244213756,2.3048444365464364,0.09993283860852865
2019-12-01_2020-02-29,v850,HRES,3 days,1,RMSE,39,2.376836944006542,2.302051737442047,2.4421935327088353,2.3789267425970118,0.12090495924305944
2019-12-01_2020-02-29,v850,HRES,3 days,2,RMSE,41,2.2888810160251096,2.2579946363548715,2.336757004126546,2.276173557446778,0.09838606809739417
2019-12-01_2020-02-29,v850,HRES,3 days,3,RMSE,64,2.33567405018416,2.292008038956256,2.373228631063584,2.338645973679456,0.09687894209321482
2019-12-01_2020-02-29,v850,HRES,5 days,0,RMSE,32,3.624546037002955,3.5242551398631523,3.7586630379183545,3.5874220799400365,0.2256474234627948
2019-12-01_2020-02-29,v850,HRES,5 days,1,RMSE,39,3.6466976580986032,3.5670360256019635,3.721934855341476,3.6549261395905748,0.18274657509832115
2019-12-01_2020-02-29,v850,HRES,5 days,2,RMSE,37,3.4476980612052532,3.380182032624186,3.5180673946834764,3.417497913572382,0.17309674104382855
2019-12-01_2020-02-29,v850,HRES,5 days,3,RMSE,64,3.58823322028845,3.4782493881347123,3.692947228749923,3.574220137842518,0.25711399798810475
2019-12-01_2020-02-29,v850,HRES,7 days,0,RMSE,32,4.823651721037525,4.701580192074171,4.942985803656494,4.81565574887059,0.34817466862971597
2019-12-01_2020-02-29,v850,HRES,7 days,1,RMSE,39,4.973972736814624,4.871289388942716,5.091049956249605,4.988887332282334,0.3036003405326305
2019-12-01_2020-02-29,v850,HRES,7 days,2,RMSE,33,4.664061683700186,4.52320523861302,4.814052631480681,4.63807669627117,0.2810363279582527
2019-12-01_2020-02-29,v850,HRES,7 days,3,RMSE,64,4.9782283657148545,4.869431055541322,5.108876675600233,4.9694948531349645,0.34507825883328297
2019-12-01_2020-02-29,v850,GraphCast,1 days,0,RMSE,32,0.9977903071806202,0.9882375926509591,1.0090913648789563,0.9970254914011032,0.025382966067622748
2019-12-01_2020-02-29,v850,GraphCast,1 days,1,RMSE,39,1.0294102639958866,1.0191285405283568,1.0382472389426038,1.0300068136864349,0.025958685446405623
2019-12-01_2020-02-29,v850,GraphCast,1 days,2,RMSE,45,0.9940855743617277,0.9847449016019653,1.0018003504797115,0.9925237859848097,0.021942731797971897
2019-12-01_2020-02-29,v850,GraphCast,1 days,3,RMSE,64,1.030779934139931,1.0205985747525004,1.0422070651458346,1.0343647603885338,0.031395084531520207
2019-12-01_2020-02-29,v850,GraphCast,3 days,0,RMSE,32,1.9176876167381993,1.8820904549950823,1.963921754194917,1.9284558827530005,0.0908738840961576
2019-12-01_2020-02-29,v850,GraphCast,3 days,1,RMSE,39,1.9341664031509522,1.8877608761366445,1.9817952853876704,1.9145734432636126,0.09959375256566384
2019-12-01_2020-02-29,v850,GraphCast,3 days,2,RMSE,41,1.8291757947470388,1.7962116307409395,1.8712320986680717,1.8216723141604063,0.07513025950368887
